DEdeg,solution_id,designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,grp,distance,mag,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error
,,Gaia DR3 2872836970699657216,2.872836970699657e+18,354.0286509036393,,33.69643862708554,,1.0361849020659,0.051799092,,0.9911336,5228.559904818894,16.39141,17.092756,15.575059,,0.8163510000000009,965.078720994915,6.468596300123988,2.2345974,2339.8218,1987.5335556201333,10.08279,197.12138,4668.038912774759,6.238799,748.2272
,,Gaia DR3 5599566777564331264,5.599566777564331e+18,114.4019157897073,,-29.442472550646155,,0.3896873585738858,0.01948055,,1.0388101,21404.37081635268,14.861111,15.74445,13.9393215,,0.9217894999999992,2566.1597123900474,2.8146925877182234,4.5325823,4722.335,6880.771691719864,8.79683,782.1876,21058.60038860972,14.104937,1492.995
,,Gaia DR3 3223643611604138880,3.223643611604139e+18,84.23367422499284,,2.4615999155388213,,0.9612348367686409,0.048052326,,1.0357805,6749.717447479346,16.114153,16.677824,15.395757,,0.718396000000002,1040.3285042827567,6.028300509901028,2.9325457,2301.6582,2912.644600892114,11.87252,245.32655,5506.245029280756,13.815339,398.56024
,,Gaia DR3 6181567968947949312,6.18156796894795e+18,198.3758493217673,,-31.304336315157684,,0.5653150509882644,0.028260214,,0.9932752,17924.025395465556,15.053778,15.400631,14.5428095,,0.5109684999999988,1768.925129893206,3.8152307415066318,5.1611667,3472.863,9444.185742603242,13.697832,689.4657,12079.09183845357,15.819676,763.5486
,,Gaia DR3 4900904958611774976,4.900904958611775e+18,7.822069957186923,,-63.27234781898039,,1.6520068712717844,0.08258416,,1.0167257,1722.1616581649705,17.597181,18.897732,16.440664,,1.1565169999999974,605.3243587480711,8.687240246850427,1.66194,1036.2357,376.9851545585398,9.434201,39.959415,2103.258116405285,8.501901,247.38681
,,Gaia DR3 3032570206058228352,3.032570206058228e+18,108.06796240299238,,-13.731883822220754,,0.7583180431576113,0.03790847,,2.0092025,57963.56496261134,13.779479,14.084664,13.180257,,0.599222000000001,1318.70790761622,3.1787359478120294,14.387109,4028.8542,31735.926938126824,18.106588,1752.7281,42369.70619256808,20.126524,2105.1675
,,Gaia DR3 3483708829180426880,3.483708829180427e+18,175.14618135689042,,-28.70314304060988,,0.7792060148784957,0.038952664,,0.9379123,8104.090778728342,15.9156065,16.316074,15.346327,,0.5692795000000004,1283.3576498455718,5.373867981534891,2.474275,3275.3394,4064.312824531656,10.096647,402.54083,5762.718188461123,9.372979,614.82245
,,Gaia DR3 5967349667535552512,5.967349667535553e+18,251.479556963337,,-44.27814082217108,,0.3882898849892475,0.019410688,,1.0777934,42695.42186554925,14.111414,15.045497,13.143946,,0.9674680000000002,2575.395442061778,2.0571943862794093,11.551446,3696.1106,13098.3953023323,23.504604,557.26935,43810.65824395098,49.072536,892.77344
,,Gaia DR3 5960680962098515968,5.960680962098516e+18,264.8771100922499,,-40.48749191557928,,0.3763961868556034,0.01881612,,0.8463427,56894.157780238325,13.799698,14.756653,12.835308,,0.9643899999999999,2656.7750549067846,1.6779240754238316,13.915629,4088.5078,17090.541495360216,22.433418,761.83405,58215.01649228061,43.14635,1349.2455
,,Gaia DR3 2283378062513101952,2.2833780625131018e+18,324.8572137372574,,75.92776887292177,,1.6610313615454677,0.08303529,,1.0200667,1394.732465229568,17.82614,18.996407,16.771334,,1.0548059999999992,602.0355925547206,8.928029161707785,1.471484,947.84076,344.2342945494143,8.034636,42.843796,1551.046964402561,7.7093406,201.19061
,,Gaia DR3 4320848360925487872,4.320848360925488e+18,290.7068054238097,,15.872038491283812,,0.5069221109529534,0.025341138,,0.99778396,19597.836578507497,14.956846,15.766114,14.067153,,0.8896930000000012,1972.6896467785134,3.4815521735704476,10.264739,1909.2386,6744.833666177464,13.336177,505.75467,18719.613992005565,20.380138,918.5224
,,Gaia DR3 1948128278490722432,1.9481282784907223e+18,328.5999570995831,,34.0109856305906,,1.6134197847242342,0.080655165,,0.9810395,2206.621756898321,17.328047,18.345707,16.336462,,0.9915850000000006,619.8014983254467,8.366783891099306,1.1767819,1875.1323,626.8069788755876,6.161497,101.72965,2315.1192357967843,7.770543,297.93533
,,Gaia DR3 5703538693020708352,5.703538693020709e+18,128.9624024287432,,-21.095649558030885,,0.2710005516243138,0.01354737,,0.9719811,92499.2630619694,13.272021,13.898911,12.518357,,0.7536640000000006,3690.0293892622517,0.43687187443017983,10.727094,8622.957,37657.579471879966,19.606611,1920.6572,77949.84158328113,35.014008,2226.2473
,,Gaia DR3 5421492451302319232,5.421492451302319e+18,149.92431765392885,,-39.25938023830871,,0.3734329706661246,0.018667987,,0.9412916,23694.06219077791,14.750768,15.098878,14.225277,,0.5254910000000006,2677.856746864675,2.611831297393465,3.7026951,6399.139,12469.983247086657,11.862385,1051.2206,16182.56390829046,10.916275,1482.4254
,,Gaia DR3 2276646409948238080,2.276646409948238e+18,313.6998565875665,,72.99985966785874,,1.106361991038009,0.05530725,,0.99327666,2897.424956128367,17.032337,18.154566,15.993582,,1.0387549999999983,903.8632998064058,7.251823236057598,2.1723905,1333.7496,747.4648186057756,17.335123,43.11852,3174.866516835624,9.647633,329.08246
,,Gaia DR3 1230346502094772480,1.2303465020947725e+18,211.49052858716263,,14.119334095807744,,1.4224422599388236,0.07110816,,1.0326073,3277.7800463307008,16.898417,17.662521,16.050991,,0.8474259999999987,703.0162335327467,7.663590232281429,1.9758091,1658.9558,1176.0021891967149,9.653093,121.82646,3011.3522435289524,10.332073,291.45673
,,Gaia DR3 5335850013205408000,5.335850013205408e+18,174.45611248629154,,-60.15695103686156,,0.7707800916858398,0.038531445,,0.98224795,5712.017240095408,16.295393,16.874582,15.566916,,0.7284769999999998,1297.3869081294167,5.730045444144883,2.431064,2349.5957,2429.873872207407,5.8703218,413.92517,4703.180946904853,8.44666,556.8096
,,Gaia DR3 6656470027651339392,6.656470027651339e+18,286.96901587039,,-53.317125533487406,,0.7927148100250968,0.039627966,,1.0894638,12557.912689678436,15.440073,15.823899,14.8836565,,0.5564164999999992,1261.4877221334375,4.935657860237171,3.9186757,3204.6318,6395.242405220749,12.629545,506.37155,8824.611241339815,11.94489,738.7771
,,Gaia DR3 1866825818893254784,1.8668258188932547e+18,317.5574480127292,,33.46993501131736,,0.2626552236927958,0.013130186,,1.0592732,72246.08554089679,13.540331,14.175203,12.7797,,0.7606310000000001,3807.272461367873,0.6372612124155506,8.003855,9026.411,29196.808007469,15.388865,1897.2684,61274.26229851253,21.366657,2867.7515
,,Gaia DR3 6067638738754467840,6.067638738754468e+18,197.1066017380153,,-54.72716474570489,,0.7860848272149339,0.03929653,,0.9017185,8527.117610303387,15.860361,16.359491,15.193402,,0.6669589999999985,1272.1273396701456,5.337708068642135,2.2731497,3751.2344,3904.99056038884,8.633826,452.28967,6634.334928554118,8.311882,798.1748
,,Gaia DR3 345192504471352192,3.451925044713522e+17,32.02088599625939,,41.30148045319231,,1.6681040499577688,0.083388835,,1.0639995,3738.3879427538154,16.755655,17.619015,15.842547,,0.9131080000000011,599.4829879019338,7.866770683886102,2.9605682,1262.7266,1224.0824578409374,12.0175905,101.85756,3648.707825446261,12.358699,295.23398
,,Gaia DR3 5710603467554489856,5.71060346755449e+18,118.56176919233576,,-24.099197016923497,,0.4678947680484981,0.023390148,,1.0390481,18751.008196309413,15.004806,15.354675,14.486197,,0.5186089999999997,2137.2327033508277,3.355546944913984,3.7521896,4997.351,9852.507895046732,12.277693,802.4723,12725.62684397491,10.512656,1210.5054
,,Gaia DR3 2005632255602766080,2.005632255602766e+18,331.44108430432544,,54.90045550111328,,0.7063910359389315,0.03531262,,1.8543156,17337.319735832818,15.089912,15.582307,14.41584,,0.6740720000000007,1415.6465033149875,4.335137897164104,5.318661,3259.715,7989.029597307379,11.887154,672.0726,13577.57592023424,9.401908,1444.1299
,,Gaia DR3 5834970052493049600,5.83497005249305e+18,241.57314389315,,-57.631258515774284,,0.862455966823428,0.043114334,,0.95062804,7434.035604464624,16.009306,16.643005,15.234509,,0.7747969999999995,1159.4794847129067,5.687990655806123,2.6846554,2769.0837,3007.563486150519,7.085871,424.44513,6387.84492977143,8.845858,722.1284
,,Gaia DR3 6056516216603067136,6.056516216603067e+18,189.27137555879412,,-60.87558390630516,,0.5947371512635216,0.029731018,,1.0431093,9147.91819361001,15.784061,16.25061,15.144872,,0.639189,1681.4150551642786,4.65568634143531,2.494819,3666.7664,4316.908798146566,9.965592,433.18137,6937.606426255828,9.323343,744.11145
,,Gaia DR3 1301973259374336896,1.301973259374337e+18,244.85459810520257,,23.59541622817462,,1.763679122806406,0.08816664,,0.9974528,1511.98542929081,17.738499,18.773462,16.73991,,0.9985890000000026,566.9965625089316,8.970596870332011,1.2270845,1232.1771,422.6995017210118,8.519407,49.61607,1596.5939932156402,6.418186,248.76094
,,Gaia DR3 6062545354267461120,6.062545354267462e+18,202.306064341968,,-57.58598990120608,,0.4932657694106871,0.024658447,,0.9684844,16783.8162413158,15.12514,15.745023,14.360732,,0.7644079999999995,2027.3046743030977,3.590544891400878,3.2142634,5221.668,6877.139721744876,6.8417897,1005.16675,14284.51232605074,8.576475,1665.5458
,,Gaia DR3 3464148895278275840,3.4641488952782756e+18,178.18565006177832,,-35.99267604162021,,0.6953641186635914,0.03476138,,0.9678278,12983.76109708215,15.403866,15.804363,14.84733,,0.5565360000000013,1438.0954857462061,4.614927384939765,3.693928,3514.8928,6511.356345603695,11.040766,589.75586,9124.8587318076,7.757445,1176.2711
,,Gaia DR3 335808550685256192,3.358085506852562e+17,41.65914248117934,,39.68830518525456,,0.6593575334278743,0.032961406,,1.0095419,15659.490451754142,15.200423,15.57113,14.657159,,0.5432640000000006,1516.6278525721702,4.296027862717455,5.774183,2711.984,8071.699979087545,22.936365,351.91714,10871.627814751391,13.608203,798.9025
,,Gaia DR3 2222696501112724608,2.2226965011127245e+18,328.69343175068565,,67.74797754031148,,0.6584690341225662,0.03291699,,1.0031534,5773.477993125815,16.283773,16.922934,15.492283,,0.7914899999999996,1518.6743008082926,5.376449780878467,2.750693,2098.9175,2324.0391405706605,22.411266,103.69959,5037.848465764057,17.653374,285.37595
,,Gaia DR3 5430913925925594368,5.430913925925594e+18,140.6669271491845,,-37.33332517092592,,0.4852006216592266,0.024255265,,1.0419885,14152.41831567861,15.31029,15.706055,14.748364,,0.5619259999999997,2061.0031301698023,3.7398967431552688,3.273519,4323.304,7128.447829243398,10.8288,658.286,9995.677891095344,13.839703,722.2466
,,Gaia DR3 1975831676549735168,1.9758316765497352e+18,332.5790113966149,,48.40960974248748,,0.651183440831606,0.032552775,,1.0150371,7019.090909683138,16.071665,16.503298,15.463816,,0.6078489999999999,1535.6655856035457,5.140181740986682,2.6145518,2684.625,3420.5651586809868,9.883965,346.07217,5171.682602121748,8.417337,614.4084
,,Gaia DR3 553578029841649024,5.53578029841649e+17,86.92031959600062,,79.70505608718796,,0.7156830153552679,0.03577712,,0.9295063,5900.372175567917,16.260168,16.713638,15.635838,,0.6243300000000005,1397.2666369671997,5.533771553129853,2.3112514,2552.8906,2818.134726379662,15.5627165,181.08244,4413.905220820066,8.892457,496.36508
,,Gaia DR3 4048122571879626112,4.048122571879626e+18,276.5963609112624,,-29.376583141971,,0.6620336069201724,0.033095177,,0.877291,17289.21184332353,15.092929,15.490199,14.505431,,0.5874980000000001,1510.4973366111599,4.1973291808051965,5.8344097,2963.318,8696.35436151406,16.243582,535.3717,12502.176715501191,22.0574,566.80194
,,Gaia DR3 3082236344573645696,3.082236344573646e+18,117.89349883974846,,-1.763107485173577,,0.6604109866786971,0.033014063,,1.0223739,13805.997933121776,15.337197,15.653381,14.856182,,0.4810149999999993,1514.2086067179855,4.436268448137328,4.0144386,3439.0854,7482.803620021325,12.21179,612.7524,9050.767530483938,12.17091,743.63934
,,Gaia DR3 2177375147217027072,2.177375147217027e+18,318.71117229586355,,56.354128958006896,,1.1500182214815486,0.057489615,,0.9472584,2527.587294021487,17.180601,18.239748,16.182867,,0.9977339999999977,869.5514395517292,7.4841246079689085,1.7621642,1434.3654,691.063451395486,7.316837,94.44839,2666.9306585726595,7.985183,333.98492
,,Gaia DR3 3769984441159181568,3.7699844411591813e+18,149.54764546295175,,-10.190484248792494,,0.796141849595002,0.039799277,,1.0188879,7733.115959840404,15.96648,16.476143,15.309298,,0.6571820000000006,1256.0575737963038,5.471432267130359,3.601357,2147.2783,3507.195226388909,10.55258,332.35428,5962.649848542881,11.80225,505.21298
,,Gaia DR3 5409584843464267648,5.409584843464268e+18,147.1817115692637,,-48.14476730887679,,0.3217829175593292,0.016085984,,0.96411526,31323.73045063293,14.447683,15.130652,13.646323,,0.801359999999999,3107.6851673321767,1.9854979252501384,5.005699,6257.6133,12110.32568605096,14.948156,810.15515,27582.19311100006,14.60656,1888.3429
,,Gaia DR3 6329291066991185920,6.329291066991186e+18,217.1454104915814,,-9.069348942166569,,0.7278016920762421,0.036382936,,1.0755352,16502.336417067065,15.143503,15.482781,14.627729,,0.5157740000000004,1374.0006527701823,4.453568304743257,6.241284,2644.0613,8755.967600651698,27.571468,317.5735,11170.337222923346,15.033331,743.0381
,,Gaia DR3 3741414357361403648,3.741414357361404e+18,204.4027676960508,,13.835013739240638,,0.6628002743912137,0.033133503,,0.9983307,14053.038811677645,15.317942,15.6252985,14.840438,,0.4775039999999997,1508.750129771003,4.424855397699723,3.216351,4369.249,7678.875825228751,11.734075,654.4083,9182.965748862554,10.209955,899.4129
,,Gaia DR3 2101319557098636928,2.1013195570986368e+18,289.02814879521776,,40.38901488772995,,0.6933449054059335,0.03466043,,0.9455326,5290.965222730771,16.37853,16.80617,15.791959,,0.5865710000000011,1442.2836198883278,5.58327664385012,2.558963,2067.6208,2587.9085928382524,8.395998,308.2312,3822.738586349751,7.8190093,488.9032
,,Gaia DR3 422121965818870144,4.2212196581887014e+17,5.852276963927826,,58.20446835225079,,0.6609176667141098,0.033039387,,0.9849296,8832.30896901524,15.822182,16.383265,15.094425,,0.7277570000000004,1513.0477673137545,4.922918804849989,2.724531,3241.7722,3820.416417864987,9.950686,383.93497,7267.551836333455,13.130565,553.4836
,,Gaia DR3 3675490114060757248,3.675490114060757e+18,191.10719794731008,,-7.400607806879559,,0.7286390904422151,0.03642479,,1.4974234,24783.18587775874,14.701974,15.028439,14.205307,,0.4966670000000004,1372.421563867915,4.014536334035055,5.8614798,4228.145,13305.816757342798,14.944434,890.35266,16482.96909525386,10.481492,1572.5785
,,Gaia DR3 5703718428811387904,5.703718428811388e+18,129.8327822891946,,-20.0690740966014,,1.3085405308455391,0.06541415,,1.0051861,2519.1267838233075,17.184242,18.039762,16.284187,,0.9000550000000018,764.2101841154514,7.768177895292011,1.5762199,1598.2076,830.8287337446422,9.756427,85.157074,2429.313830065741,7.7431083,313.73883
,,Gaia DR3 6445907125660952704,6.445907125660953e+18,289.700394165058,,-60.750053767946014,,0.922947101067358,0.046138275,,2.1057074,15708.179279380123,15.197052,15.531088,14.608729,,0.588322999999999,1083.4857153173057,5.022936050238419,6.399275,2454.6812,8374.943357670978,22.796038,367.38593,11367.538930747549,38.51852,295.11877
,,Gaia DR3 3710871195652281856,3.710871195652282e+18,191.795335071259,,8.951468451575126,,1.8799090619333376,0.09397696,,1.0413554,2093.108278130818,17.385387,18.363194,16.4196,,0.9657870000000024,531.9406242829529,8.756071206808393,1.609353,1300.59,616.7931674537225,6.1311173,100.60045,2144.461937911735,9.616603,222.99579
,,Gaia DR3 5942816818699085568,5.942816818699086e+18,249.61754421259235,,-46.88826518585312,,0.6329998630308348,0.031643767,,1.7200521,42473.03958703041,14.117084,14.862467,13.274395,,0.842689,1579.7791727978429,3.1241020802213804,6.606444,6429.032,15503.513558905535,10.309221,1503.8491,38850.82571955575,16.541405,2348.7017
,,Gaia DR3 5802260474827099392,5.802260474827099e+18,253.9873451268064,,-74.79311495609689,,0.5318425368885361,0.026586894,,0.9328843,13665.506894660684,15.348303,15.693569,14.831376,,0.516926999999999,1880.2557724140456,3.9772183467865982,3.8456478,3553.4993,7210.89313157709,11.009662,654.96045,9259.93229221288,10.377032,892.3488
,,Gaia DR3 5242021917134561024,5.242021917134561e+18,161.96287364071415,,-61.66686907859325,,0.625761382913778,0.031281907,,0.9854915,7744.110218707455,15.964938,16.383408,15.38248,,0.5824580000000008,1598.0532313189856,4.946981791934096,3.0181153,2565.8762,3819.915282355106,9.005444,424.17847,5573.993570336981,14.318523,389.2855
,,Gaia DR3 3977907523105119104,3.977907523105119e+18,169.68691567042046,,19.02999419473471,,0.7275293429365871,0.036369305,,1.023538,12608.263337104763,15.435729,15.773656,14.931413,,0.5043160000000011,1374.515007138567,4.744981570547129,5.1946063,2427.1836,6698.147333682922,16.164244,414.3805,8444.873581971022,13.464757,627.18353
,,Gaia DR3 3130225525998495488,3.130225525998496e+18,99.06324421257942,,3.595736221497336,,0.524794289993655,0.026234549,,1.1030992,261805.1536859166,12.142422,14.062084,10.857294,,1.2851280000000003,1905.5085374730174,0.7423675053351797,125.75301,2081.8997,32402.85338090684,71.96019,450.2886,359948.6392322571,605.9634,594.01056
,,Gaia DR3 1732330154959755520,1.7323301549597555e+18,319.1687290029313,,4.54801564018222,,1.0002683559300385,0.05000357,,0.9779875,6433.443254025156,16.166258,16.660583,15.513011,,0.6532469999999986,999.7317160655463,6.166840649322804,2.6332986,2443.1118,2959.259917166659,8.370238,353.54547,4942.581966643567,11.817703,418.2354
,,Gaia DR3 2044933680261665664,2.0449336802616658e+18,291.5982325116073,,30.91392622648085,,0.5752899396774379,0.028758833,,1.0069512,9782.48462460702,15.711244,16.091629,15.159578,,0.5516660000000009,1738.2539325486812,4.510677897063207,3.0307522,3227.7415,4997.644248615395,10.609393,471.05844,6844.267908160841,7.984296,857.21625
,,Gaia DR3 3237030676772099840,3.2370306767721e+18,80.49006530509835,,4.359084859630048,,0.7986408593192285,0.039924182,,1.0136954,10264.57804781368,15.659014,16.028866,15.115218,,0.5437960000000004,1252.127271390062,5.170771626980935,2.6565435,3863.8848,5295.052030965224,10.51248,503.69202,7129.696198514177,12.4578905,572.30365
,,Gaia DR3 4510098501308645120,4.5100985013086454e+18,277.6123922789645,,15.47424621404565,,0.7566033746488292,0.037822716,,0.9822588,7266.121090720198,16.034111,16.510323,15.392119,,0.6419920000000001,1321.6964574921983,5.4284523701398,3.2846742,2212.1284,3398.504130192706,12.894033,263.57184,5524.722116270417,8.867076,623.0602
,,Gaia DR3 6090389524114289664,6.09038952411429e+18,208.82287989376889,,-51.00080670532428,,2.308835072077472,0.115419015,,1.0484617,1463.2544716282007,17.774067,19.191118,16.641855,,1.132211999999999,433.1188537863849,9.591031554484333,1.6516204,885.95087,287.71982089763765,7.4928756,38.39912,1747.49415215801,12.202365,143.20946
,,Gaia DR3 4308546268933628416,4.3085462689336284e+18,290.56944773012407,,9.148828374269526,,0.4047935570478529,0.020235691,,1.0021503,35372.9173141486,14.31569,15.776655,13.157337,,1.158353,2470.395050980973,2.3518579568954596,11.650547,3036.1594,6679.668629935101,8.578527,778.6498,43273.62374174864,19.65919,2201.1907
,,Gaia DR3 4055496107334398592,4.0554961073343985e+18,267.12412801409187,,-32.651599061112805,,0.8567944676818966,0.042831283,,1.06148,10688.116546027002,15.615114,16.099125,14.931574,,0.6835400000000007,1167.1410562506942,5.279497267976483,4.489709,2380.5813,4963.255405307808,10.03015,494.8336,8443.622151051188,22.943424,368.01926
,,Gaia DR3 4323200113215814784,4.3232001132158147e+18,291.62118618327503,,18.0014787944554,,0.864639330079795,0.04322345,,0.97052515,6913.258234069222,16.08816,17.025053,15.113567,,0.9745929999999987,1156.5515992751718,5.772334932579312,2.863306,2414.4321,2115.417277237558,8.799496,240.4021,7140.543104983891,16.898252,422.56104
,,Gaia DR3 3120659087644352640,3.1206590876443525e+18,99.01376177474302,,1.2871811976531171,,1.743770758090526,0.08717137,,1.0623426,2294.982886741615,17.285418,18.388824,16.256947,,1.0284709999999997,573.4698757622394,8.492864952752914,2.3783534,964.94617,602.4030267862279,15.61553,38.577175,2491.0332011738187,17.083939,145.81142
,,Gaia DR3 2147545568545786752,2.147545568545787e+18,278.5911242242712,,54.91122024163672,,0.7071164527905812,0.03534886,,1.024229,6348.6983279198685,16.180655,16.584824,15.593681,,0.5869740000000014,1414.1942194295948,5.428109711414626,3.2404494,1959.203,3173.1277211866186,11.367554,279.139,4588.659077860155,12.2082,375.86694
,,Gaia DR3 1299098689302603776,1.2990986893026038e+18,246.32084979170705,,23.32964319114445,,1.045193159691149,0.05224936,,1.1012665,5654.855939025938,16.306313,16.914528,15.494266,,0.8120469999999997,956.7609496176731,6.40229579403405,2.3182206,2439.3088,2342.103403983979,7.2658486,322.3441,5028.658673336301,6.6811657,752.66187
,,Gaia DR3 5970702628246139136,5.970702628246139e+18,251.99542565147547,,-39.4660311493033,,0.4420714448055856,0.022099217,,1.028021,41154.360063181695,14.151327,15.155725,13.15966,,0.9916669999999996,2262.0777970397535,2.3787893148157018,7.9365554,5185.4185,11833.87507806121,14.240157,831.02136,43181.13786903201,24.866783,1736.4988
,,Gaia DR3 6174294527731779328,6.17429452773178e+18,210.9673287504587,,-28.58613690932402,,0.7720158957032892,0.038593184,,1.1883425,14904.261418141055,15.25409,15.5842495,14.750956,,0.5031339999999993,1295.310116754814,4.692221212463357,5.8407216,2551.7842,7974.752581912692,16.401524,486.22025,9971.857348712743,12.937379,770.7788
,,Gaia DR3 6092139225069353088,6.092139225069353e+18,217.42268983025247,,-47.67972712914855,,0.663108419968713,0.03314889,,1.0805908,16927.136152983105,15.115909,15.450573,14.605733,,0.5101759999999995,1508.0490156454089,4.223831712495754,4.9852114,3395.4702,9019.609918031603,11.187875,806.1951,11398.949859448458,14.271954,798.69586
,,Gaia DR3 5237091947488356736,5.237091947488356e+18,170.2483162767833,,-65.49893515698857,,0.5803487670374612,0.029011719,,0.95283407,10558.07745391582,15.628405,16.210974,14.89244,,0.7359650000000002,1723.1017911948982,4.446850330553058,3.202976,3296.3337,4477.416990554225,10.021965,446.76038,8753.509027671347,12.548021,697.60077
,,Gaia DR3 4209336132142360064,4.20933613214236e+18,297.30049180576475,,-5.135022903987969,,0.662141022213127,0.033100527,,1.0250249,14891.845724581117,15.254995,15.686721,14.649907,,0.6050879999999985,1510.252297399759,4.359747474740438,5.6182413,2650.624,7256.522158254443,13.649181,531.6452,10944.484256323089,15.541912,704.19165
,,Gaia DR3 597372299528166784,5.973722995281668e+17,133.53553671896708,,9.011707468080218,,1.2564927827927594,0.06281226,,0.9859835,3934.7611563428327,16.700071,17.475487,15.8406315,,0.8594395000000006,795.8660914687766,7.195870991892155,1.7857672,2203.401,1397.082520257382,8.177864,170.8371,3655.153157707956,8.784727,416.08044
,,Gaia DR3 6505429939247645184,6.505429939247645e+18,337.94255721671004,,-54.706323341743854,,2.039144574189232,0.10193713,,0.99967057,1409.8558562666235,17.81443,18.90237,16.778316,,1.0361140000000013,490.4017168069616,9.361670090506072,1.3969244,1009.2571,375.3778750262193,8.762503,42.839115,1541.1027130362477,10.340489,149.03577
,,Gaia DR3 5629507368235142784,5.629507368235143e+18,140.60365476187178,,-35.42478509722311,,0.4321190778938394,0.021601694,,1.0485691,20594.77035432132,14.902974,15.206154,14.430194,,0.4727800000000002,2314.1769275127317,3.080991203358037,4.1532145,4958.7544,11296.79917850356,13.69413,824.9373,13399.254081421912,10.88479,1231.0071
,,Gaia DR3 5498449056833191936,5.498449056833192e+18,102.55401762187752,,-53.2402304081177,,0.6768061395163061,0.033833634,,0.98444444,6564.286591461961,16.144398,16.549585,15.575015,,0.5693829999999984,1477.527967926933,5.296719448337161,2.8857741,2274.7056,3277.800074044065,9.974841,328.60675,4668.228672036181,13.924573,335.25113
,,Gaia DR3 1824527881491123328,1.8245278814911232e+18,296.7100775693984,,18.43198434158549,,0.4951733520425742,0.024753785,,1.037453,16560.66282494314,15.139672,15.693821,14.425264,,0.7144079999999988,2019.4947807167573,3.613458324524535,4.1934934,3949.133,7209.225574829063,9.711737,742.3209,13460.226481911814,11.555041,1164.8792
,,Gaia DR3 2047714963659990016,2.04771496365999e+18,297.2494290870786,,36.029315917301446,,0.2619405372669421,0.013094444,,0.9073215,62320.04966398401,13.700797,14.321412,12.946896,,0.753900999999999,3817.6603378533414,0.7918105698087192,7.8610673,7927.683,25518.313566084304,14.853953,1717.9476,52529.097355068814,19.43571,2702.7104
,,Gaia DR3 6770082216259694976,6.770082216259695e+18,288.8183608221996,,-25.30601147332807,,1.608098783556264,0.08038908,,1.0656426,3317.367324949466,16.885384,17.804829,15.962805,,0.9225789999999989,621.8523452822525,7.916947617073598,2.6186645,1266.8165,1031.53838489358,11.604958,88.88773,3266.1500558300504,11.079943,294.7804
,,Gaia DR3 2040402489754099968,2.0404024897541e+18,284.5220579313051,,29.054239511795217,,0.2780030000457368,0.01389741,,0.9823034,51787.23540661139,13.90181,14.550184,13.130892,,0.770918,3597.0834841188075,1.1220574129766927,7.251706,7141.386,20670.121217496624,15.282529,1352.5328,44340.594145294985,20.742184,2137.7014
,,Gaia DR3 586487203132590208,5.864872031325902e+17,141.97923966411977,,7.679957735965412,,1.6703077059774412,0.08349891,,1.0157254,2887.529631872016,17.03605,17.920534,16.121656,,0.9143939999999979,598.6920831541119,8.150032423696297,1.8483477,1562.2222,927.2642386699011,9.783597,94.777435,2821.6007794123207,8.7692375,321.76123
,,Gaia DR3 4567264893973314304,4.5672648939733146e+18,260.65877943411016,,21.47379886377336,,0.5423158231344025,0.02711044,,0.98569506,11667.844726861988,15.51989,15.888549,14.98152,,0.5383700000000005,1843.9439849280764,4.191151380094533,2.5439758,4586.4604,6025.56141548628,7.656633,786.9727,8063.999001518777,11.029236,731.1476
,,Gaia DR3 2965783636398803072,2.965783636398803e+18,87.67606388673782,,-21.09530314028846,,1.5975012101704695,0.07985931,,0.99091107,1847.4676417526416,17.520926,18.585217,16.510845,,1.0100809999999996,625.9776165636143,8.538131979129208,1.2705445,1454.0754,502.72435995541593,4.834668,103.98322,1971.6070341843947,6.8332024,288.5334
,,Gaia DR3 4290893266148582144,4.2908932661485824e+18,293.4267513528936,,4.106294459229511,,0.8042799944969588,0.040206067,,1.2162141,14284.599146972689,15.300197,15.752208,14.580264,,0.719933000000001,1243.3480962378721,4.827233331405084,4.655245,3068.4956,6831.7760876680695,16.76121,407.59445,11669.507192567116,34.980885,333.59668
,,Gaia DR3 1849192499936763264,1.8491924999367634e+18,323.8228546754672,,29.22744437732985,,1.0179636115203314,0.05088814,,1.0084964,4703.779556590806,16.50625,17.13715,15.737978,,0.7682720000000014,982.3533854088333,6.5449112691865245,2.2945766,2049.9553,1907.9050701673357,7.8421426,243.28876,4017.604354441948,11.354771,353.82523
,,Gaia DR3 6158492380976939136,6.158492380976939e+18,187.3082259860956,,-34.09330882131326,,2.5338657668228626,0.1266683,,1.0313003,1469.004783929449,17.76981,19.199768,16.620098,,1.149712000000001,394.6538972559188,9.78872802062929,1.9392292,757.5199,285.4367576284937,8.992217,31.742645,1782.8657635840293,9.000569,198.08366
,,Gaia DR3 2163024458898652416,2.1630244588986524e+18,314.2884875581883,,44.78962425800549,,0.413023308519016,0.020647088,,0.938376,19763.427441942586,14.947711,16.4328,13.770894,,1.1768169999999998,2421.1708622104534,3.0275838064121654,8.337502,2370.4255,3650.032697156446,10.341437,352.95218,24592.371879206585,16.94743,1451.0974
