designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,grp,distance,mag,DEdeg,solution_id,ra_error,dec_error,parallax_over_error,bp_rp,2MASS_RAJ2000,2MASS_DEJ2000,2MASS_2MASS,2MASS_Jmag,2MASS_e_Jmag,2MASS_Hmag,2MASS_e_Hmag,2MASS_Kmag,2MASS_e_Kmag,2MASS_Qflg,2MASS_Rflg,2MASS_Bflg,2MASS_Cflg,2MASS_Xflg,2MASS_Aflg
Gaia DR3 2241790306503610112,2.24E+18,292.6181054,62.9613041,3.369694724,0.1305155,0.9958864,734.0640413,,,18.52303123,,,,20.015257,,,,17.394472,1.12855923,296.7627877,11.16098402,62.96124938,1.64E+18,0.138023958,0.12540327,25.81835,2.6207848,292.61762,62.961281,19302822+6257406,15.91100025,0.079000004,15.23499966,0.086999997,15.36600018,0.251,AAD,222,111,0,0,0
Gaia DR3 6397579363370850048,6.40E+18,333.8616935,-68.1440969,1.299974496,0.06498788,0.9484218,2118.078139,1.4747404,1436.2379,17.372513,837.4445387,9.32987,89.75951,18.031153,1774.104275,8.228543,215.60368,16.625448,0.747065,769.2458605,7.942187161,,,,,,,333.862472,-68.143898,22152699-6808380,15.62100029,0.063000001,15.22999954,0.079999998,14.95899963,0.128,AAB,222,111,0,0,0
Gaia DR3 1521998180475332736,1.52E+18,190.843238,40.33101646,3.954802622,0.1785863,1.0105267,741.7630447,,,18.51170349,,,,19.854218,,,,17.343094,1.16860949,252.8571197,11.49732756,40.33116249,1.64E+18,0.094420291,0.109102719,22.14505,2.5111237,190.843252,40.331207,12432238+4019523,15.79199982,0.068999998,15.21399975,0.085000001,14.79100037,0.086,AAA,222,111,0,0,0
Gaia DR3 1312025063394550272,1.31E+18,248.5267865,30.31655319,3.265237233,0.09454393,1.0035617,1267.599798,,,17.92991066,,,,18.964401,,,,16.937704,0.99220666,306.2564612,10.49948436,30.316919,1.64E+18,0.068106316,0.081938483,34.53672,2.0266972,248.526864,30.317078,16340644+3019014,15.7670002,0.061999999,15.20300007,0.078000002,15.11299992,0.103,AAB,222,111,0,0,0
Gaia DR3 1312025063394550272,1.31E+18,248.5267865,30.31655319,3.265237233,0.09454393,1.0035617,1267.599798,,,17.92991066,,,,18.964401,,,,16.937704,0.99220666,306.2564612,10.49948436,30.316919,1.64E+18,0.068106316,0.081938483,34.53672,2.0266972,248.526864,30.317078,16340644+3019014,15.7670002,0.061999999,15.20300007,0.078000002,15.11299992,0.103,AAB,222,111,0,0,0
Gaia DR3 1606745891045148288,1.61E+18,219.300093,53.68022116,3.310339443,0.1550625,0.9559557,710.5338033,,,18.558405,,,,20.068682,,,,17.350254,1.208151,302.0838247,11.15776764,53.68026209,1.64E+18,0.109835334,0.147838712,21.348421,2.7184277,219.299815,53.680244,14371195+5340488,15.63399982,0.071000002,15.20100021,0.101000004,15.06900024,0.167,AAC,222,111,0,0,0
Gaia DR3 3957649360665276288,3.96E+18,192.538571,24.12414736,2.636528954,0.13047527,1.0025101,1351.174278,,,17.86058807,,,,18.83579,,,,16.886896,0.97369207,379.286561,9.965750795,24.124674,1.64E+18,0.104406789,0.081924364,20.207117,1.9488945,192.538859,24.124842,12500932+2407294,15.65600014,0.07,15.19200039,0.115999997,14.91300011,0.104,ABA,222,111,0,0,0
Gaia DR3 829230577096994176,8.29E+17,159.6961234,43.61030767,3.137486864,0.14247006,1.0191654,913.6054994,,,18.28547096,,,,19.499725,,,,17.16071,1.12476096,318.726434,10.76838054,43.610497,1.64E+18,0.080361687,0.102245092,22.022078,2.339016,159.695882,43.610584,10384701+4336381,15.73900032,0.064999998,15.19099998,0.079000004,14.76599979,0.091,AAA,222,111,0,0,0
Gaia DR3 617086813597360256,6.17E+17,142.7903565,12.62810522,4.242130556,0.14303339,1.0095525,1497.058679,,,17.74926949,,,,18.678167,,,,16.81226,0.93700949,235.7306044,10.88718964,12.628184,1.64E+18,0.115294807,0.095794201,29.658323,1.8659077,142.790397,12.628267,09310969+1237417,15.59500027,0.064000003,15.18799973,0.074000001,14.99499989,0.11,AAB,222,111,0,0,0
Gaia DR3 617086813597360256,6.17E+17,142.7903565,12.62810522,4.242130556,0.14303339,1.0095525,1497.058679,,,17.74926949,,,,18.678167,,,,16.81226,0.93700949,235.7306044,10.88718964,12.628184,1.64E+18,0.115294807,0.095794201,29.658323,1.8659077,142.790397,12.628267,09310969+1237417,15.59500027,0.064000003,15.18799973,0.074000001,14.99499989,0.11,AAB,222,111,0,0,0
Gaia DR3 1404047830087450240,1.40E+18,237.5200089,50.49907622,3.559144094,0.13028866,1.0048872,696.5883723,,,18.579926,,,,20.069632,,,,17.396952,1.182974,280.9664272,11.33665386,50.49907788,1.64E+18,0.109157294,0.127949476,27.317373,2.67268,237.520022,50.499092,15500480+5029567,15.73400021,0.079000004,15.18700027,0.115000002,14.56999969,0.092,ABA,222,111,0,0,0
Gaia DR3 2783311293695099776,2.78E+18,16.74005083,15.17766529,3.606393311,0.14925914,1.003361,970.1778712,,,18.22023773,,,,19.414942,,,,17.17426,1.04597773,277.2853413,11.00560317,15.17819,1.64E+18,0.127119169,0.104916781,24.161959,2.2406826,16.739983,15.178803,01065759+1510436,15.69200039,0.068000004,15.18700027,0.075000003,15.15600014,0.196,AAC,222,111,0,0,0
Gaia DR3 3894366487892416384,3.89E+18,184.050388,5.036955329,3.99369066,0.15415135,0.97410274,1000.000563,,,18.18736649,,,,19.439356,,,,17.086172,1.10119449,250.3949567,11.1942386,5.03716,1.64E+18,0.141695932,0.097202435,25.907595,2.3531837,184.050236,5.037205,12161205+0502139,15.69499969,0.081,15.18500042,0.090000004,14.99699974,0.151,AAB,222,111,0,0,0
Gaia DR3 854433342098293888,8.54E+17,162.2955057,57.86897392,8.088068892,0.3329197,0.9475751,264.3380906,,,19.631968,,,,21.34071,,,,18.210806,1.421162,123.6389073,14.17119221,57.86910217,1.64E+18,0.167680293,0.208874896,24.294355,3.1299038,162.295838,57.869167,10491100+5752090,15.91499996,0.089000002,15.1789999,0.092,14.70199966,0.104,AAA,222,111,0,0,0
Gaia DR3 1510239350292862592,1.51E+18,206.3095984,48.54133321,6.287132865,0.25177827,1.0148842,307.103946,,,19.46915245,,,,21.174007,,,,18.100471,1.36868145,159.0550131,13.46141564,48.54137318,1.64E+18,0.187104359,0.196067378,24.970911,3.073536,206.309801,48.54134,13451435+4832288,15.69400024,0.068000004,15.17700005,0.097000003,14.8739996,0.095,AAA,222,111,0,0,0
Gaia DR3 3912078967380885888,3.91E+18,178.5565779,9.51129681,3.775548411,0.18615484,0.9818838,1048.721868,,,18.13571548,,,,19.35737,,,,17.076153,1.05956248,264.8621845,11.0206157,9.5116343,1.64E+18,0.166148111,0.124841928,20.281763,2.2812176,178.556497,9.511706,11541355+0930421,15.61200047,0.086000003,15.17700005,0.101000004,14.85200024,0.141,AAB,222,111,0,0,0
Gaia DR3 1013407502112622080,1.01E+18,131.5843471,45.87782346,5.187433412,0.1411708,0.97614413,913.1747723,,,18.285982,,,,19.900576,,,,17.107395,1.178587,192.7735588,11.86074467,45.87766319,1.64E+18,0.11031758,0.099180251,36.745796,2.7931805,131.584404,45.877632,08462025+4552394,15.48499966,0.050000001,15.1619997,0.104999997,14.70199966,0.079,AAA,222,111,0,0,0
Gaia DR3 1586537318298463872,1.59E+18,224.2981437,44.39181625,3.938724763,0.11303162,0.98648983,900.9790069,,,18.30058098,,,,19.439524,,,,17.234833,1.06574798,253.8892815,11.27735915,44.392181,1.64E+18,0.086779341,0.102659069,34.846222,2.204691,224.297653,44.392216,14571143+4423319,15.80799961,0.071000002,15.15999985,0.082999997,15.20499992,0.126,AAB,222,111,0,0,0
Gaia DR3 829380763513416832,8.29E+17,161.1124997,44.62188761,2.108390261,0.100278676,1.059115,1628.021927,,,17.65821648,,,,18.530743,,,,16.72581,0.93240648,474.2954938,9.277971487,44.622039,1.64E+18,0.060384728,0.079550833,21.025309,1.8049335,161.112461,44.622322,10442699+4437203,15.60400009,0.048999999,15.1590004,0.067000002,14.99800014,0.115,AAB,222,111,0,0,0
Gaia DR3 4456818156387923456,4.46E+18,241.6547324,11.39284495,2.951206596,0.14754179,1.0517707,991.8478868,1.349568,734.9373,18.196255,245.3582287,7.692361,31.896349,19.36404,1128.136874,9.113502,123.78742,17.116991,1.079264,338.8444582,10.54625306,,,,,,,241.654797,11.392675,16063715+1123336,15.67800045,0.064999998,15.15799999,0.101000004,14.79500008,0.127,AAB,222,111,0,0,0
Gaia DR3 1060863794059984640,1.06E+18,172.8247007,68.22639141,2.237940584,0.07857989,0.9835514,1443.167915,,,17.78907394,,,,18.729029,,,,16.838858,0.95021594,446.8393876,9.5383167,68.22694,1.64E+18,0.063793987,0.06548284,28.479815,1.890171,172.824864,68.226974,11311796+6813371,15.57699966,0.068000004,15.15499973,0.120999999,14.89799976,0.124,ABB,222,111,0,0,0
Gaia DR3 2498428556787457280,2.50E+18,41.057785,-0.57420908,6.482059585,0.24821961,1.0030819,416.2471914,,,19.13898849,,,,20.724733,,,,17.776764,1.36222449,154.2719543,13.19755358,-0.57428388,1.64E+18,0.224557847,0.220533326,26.114212,2.9479694,41.057667,-0.57432,02441384-0034275,15.71399975,0.059,15.15200043,0.063000001,14.76299953,0.092,AAA,222,111,0,0,0
Gaia DR3 2240919184057392000,2.24E+18,294.2928651,61.97166489,4.954868212,0.1050858,1.066671,1014.331013,,,18.17191696,,,,19.391396,,,,17.113075,1.05884196,201.821715,11.6470775,61.97208,1.64E+18,0.109480165,0.107525207,47.150692,2.2783203,294.294255,61.972672,19371062+6158216,15.75300026,0.088,15.14400005,0.093000002,15.02600002,0.189,AAC,222,111,0,0,0
Gaia DR3 1427671455885797888,1.43E+18,242.7052491,51.86623239,3.222377072,0.08444599,0.96155673,1431.881044,,,17.79759979,,,,18.749289,,,,16.868073,0.92952679,310.3299141,10.33848158,51.866104,1.64E+18,0.078577742,0.077063218,38.15903,1.881216,242.706049,51.865959,16104945+5151574,15.61299992,0.061000001,15.14299965,0.082999997,15.06599998,0.152,AAB,222,111,0,0,0
Gaia DR3 4549971633352190848,4.55E+18,263.9771045,17.17680886,2.081745526,0.10407456,1.0094341,1094.398459,1.1913351,918.63196,18.089428,280.6572304,8.9984255,31.189592,19.218102,1195.345419,9.48097,126.078384,17.054161,1.035267,480.3661098,9.6815662,,,,,,,263.977233,17.176884,17355453+1710367,15.64700031,0.059999999,15.13799953,0.093000002,14.77200031,0.091,AAA,222,111,0,0,0
Gaia DR3 1620281050981092096,1.62E+18,222.33609,62.85935473,6.768609884,0.33666933,1.0708716,210.895802,,,19.877197,,,,21.64951,,,,18.459593,1.417604,147.7408238,14.02969442,62.85932981,1.64E+18,0.286917001,0.330410391,20.104624,3.1899166,222.336238,62.859322,14492069+6251335,15.85599995,0.082000002,15.13500023,0.101999998,15.125,0.139,AAB,222,111,0,0,0
Gaia DR3 653790234016851072,6.54E+17,123.5160308,14.62140924,2.466444028,0.11906389,0.9601365,1333.673999,,,17.87474251,,,,18.884666,,,,16.891825,0.98291751,405.4420002,9.835098831,14.62181715,1.64E+18,0.106691591,0.070219442,20.7153,1.9928417,123.51565,14.622069,08140375+1437194,15.63700008,0.066,15.12699986,0.096000001,14.64500046,0.106,AAA,222,111,0,0,0
Gaia DR3 847350764933448448,8.47E+17,157.0258896,50.64690636,3.438128581,0.13299902,1.0167193,995.0046995,,,18.192804,,,,19.466055,,,,17.074303,1.118501,290.855905,10.87441457,50.64685575,1.64E+18,0.071977489,0.101183407,25.85078,2.3917522,157.026167,50.646858,10280628+5038486,15.5539999,0.059,15.10599995,0.079000004,14.7329998,0.107,AAA,222,111,0,0,0
Gaia DR3 731528106984262400,7.32E+17,164.0412937,28.90411542,3.92128803,0.15607038,1.0068625,1257.964102,,,17.93819618,,,,19.144228,,,,16.858519,1.07967718,255.0182472,10.9053399,28.904335,1.64E+18,0.101784036,0.134210199,25.125126,2.2857094,164.042121,28.904461,10561010+2854160,15.56200027,0.048,15.09200001,0.061999999,14.86800003,0.088,AAA,222,111,0s0,0,0
Gaia DR3 1331784661735513984,1.33E+18,248.0718665,39.05825938,2.03904464,0.10147898,0.92350584,982.0140042,,,18.20707321,,,,19.3142,,,,17.175394,1.03167921,490.4257515,9.754206879,39.058257,1.64E+18,0.088211805,0.092965603,20.093271,2.1388054,248.072277,39.058277,16321734+3903297,15.65499973,0.054000001,15.08500004,0.077,14.80099964,0.107,AAA,222,111,0,0,0
Gaia DR3 2686089864226730752,2.69E+18,321.5453763,-0.993936563,2.989524953,0.13357884,0.95821756,1247.005396,,,17.94769669,,,,19.023525,,,,16.913391,1.03430569,334.5013056,10.3257076,-0.9938269,1.64E+18,0.121739745,0.093186811,22.38023,2.1101341,321.544913,-0.993811,21261077-0059377,15.53100014,0.061000001,15.08199978,0.090999998,14.92300034,0.117,AAB,222,111,0,0,0
Gaia DR3 867823813178625024,8.68E+17,116.3541752,24.37868652,2.552462381,0.09794127,0.94522464,1981.804354,,,17.4447155,,,,18.282156,,,,16.55184,0.8928755,391.7785459,9.47951225,24.37893,1.64E+18,0.087771595,0.083596282,26.061153,1.7303162,116.354071,24.379408,07452497+2422458,15.43599987,0.067000002,15.07999992,0.127000004,14.64900017,0.097,ABA,222,111,0,0,0
Gaia DR3 3724909652740823424,3.72E+18,205.4861143,8.64291064,3.590121308,0.15541638,1.0207391,1072.218108,,,18.1116581,,,,19.0575,,,,17.034042,1.0776161,278.5421199,10.88720372,8.643162,1.64E+18,0.119188368,0.092518948,23.100018,2.0234585,205.48602,8.643245,13415664+0838356,15.67300034,0.072999999,15.07400036,0.085000001,15.18000031,0.195,AAC,222,111,0c0,0,0
Gaia DR3 1388143703629758464,1.39E+18,232.4112259,39.46544459,5.096158421,0.12608394,0.9797564,841.2272448,,,18.37508392,,,,19.945559,,,,17.177198,1.19788592,196.2262389,11.91129852,39.46546208,1.64E+18,0.099571727,0.113197468,40.418777,2.7683601,232.411189,39.46545,15293868+3927556,15.53100014,0.046999998,15.06999969,0.061999999,14.86699963,0.105,AAA,222,111,0,0,0
Gaia DR3 1575001414098274560,1.58E+18,185.7039387,57.70019978,3.374608201,0.08500656,1.0169617,1727.319349,,,17.59393501,,,,18.516363,,,,16.62731,0.96662501,296.3306969,10.2350518,57.700585,1.64E+18,0.060225204,0.06422469,39.69821,1.8890533,185.704573,57.700634,12224909+5742022,15.44999981,0.052999999,15.06799984,0.085000001,14.63000011,0.106,AAA,222,112,00c,0,0
Gaia DR3 6458889398750828544,6.46E+18,325.9930164,-57.7411468,2.627757297,0.13136412,1.0687077,971.2085503,1.0678722,909.48016,18.219086,216.5824418,6.379654,33.948933,19.499485,1142.528258,6.3045835,181.22185,17.103228,1.115858,380.5526489,10.31701225,,,,,,,325.992988,-57.741135,21435831-5744280,15.60700035,0.07,15.05099964,0.090999998,14.77099991,0.106,AAA,222,111,0,0,0
Gaia DR3 1244039132712529664,1.24E+18,209.6607674,17.6399222,2.953232977,0.0957701,1.0579139,1887.547468,,,17.49762154,,,,18.370838,,,,16.581236,0.91638554,338.6119577,9.849110086,17.639846,1.64E+18,0.065164365,0.063152932,30.83669,1.7896023,209.661366,17.639631,13583872+1738226,15.48200035,0.064999998,15.05099964,0.097999997,14.90600014,0.111,AAB,222,111,0,0,0
Gaia DR3 1500178921977690880,1.50E+18,205.4256563,41.01552048,4.425636819,0.13095057,1.052647,844.1721749,,,18.37129021,,,,19.834562,,,,17.202154,1.16913621,225.9561823,11.60116907,41.01544621,1.64E+18,0.084420562,0.097630858,33.796238,2.6324081,205.425482,41.015415,13414211+4100554,15.70100021,0.052999999,15.04100037,0.057999998,14.79100037,0.078,AAA,222,111,0,0,0
Gaia DR3 4002381861665401600,4.00E+18,182.9400476,24.53539774,3.670225004,0.15827547,1.0475686,967.5504396,,,18.22318268,,,,19.523693,,,,17.114115,1.10906768,272.4628596,11.04664613,24.5352929,1.64E+18,0.131631061,0.100068532,23.188843,2.4095783,182.940157,24.535248,12114563+2432068,15.63000011,0.063000001,15.03800011,0.086999997,14.89299965,0.094,AAA,222,111,0,0,0
Gaia DR3 820733241988487680,8.21E+17,148.1151755,45.75296386,2.629296206,0.09328063,1.0171958,1966.111059,,,17.45334625,,,,18.317816,,,,16.527891,0.92545525,380.329914,9.552543824,45.753181,1.64E+18,0.05849674,0.050340179,28.186947,1.7899246,148.115498,45.753555,09522771+4545127,15.44099998,0.063000001,15.03499985,0.092,14.93099976,0.142,AAB,222,111,0,0,0
Gaia DR3 1471178757335715328,1.47E+18,207.8085409,35.6920037,2.790229314,0.08191845,0.9874621,1755.954108,,,17.57608414,,,,18.49396,,,,16.648905,0.92717914,358.3934822,9.804283625,35.692212,1.64E+18,0.043938819,0.055841088,34.06106,1.8450546,207.808928,35.692543,13511414+3541331,15.43700027,0.056000002,15.03199959,0.089000002,14.73799992,0.103,AAA,222,111,0,0,0
Gaia DR3 1411413119179462656,1.41E+18,247.5721764,49.01399247,2.109789522,0.07244013,0.99385566,1530.150875,,,17.72553062,,,,18.643677,,,,16.772264,0.95326662,473.9809301,9.346726276,49.013902,1.64E+18,0.062429957,0.072930828,29.124594,1.8714123,247.57293,49.01368,16301750+4900492,15.6239996,0.055,15.03199959,0.085000001,14.83199978,0.105,AAB,222,111,0,0,0
Gaia DR3 1528747944919168384,1.53E+18,192.4930623,43.36492284,4.304127985,0.13032717,1.102072,1160.741565,,,18.02552795,,,,19.286203,,,,16.924421,1.10110695,232.3350987,11.19495383,43.365082,1.64E+18,0.063807756,0.075132221,33.025562,2.361782,192.493217,43.365097,12495837+4321543,15.56099987,0.048999999,15.02999973,0.075000003,14.65699959,0.085,AAA,222,111,0,0,0
Gaia DR3 1348002222023049088,1.35E+18,259.3184,41.31907361,2.670729727,0.07563762,1.039528,1483.421008,,,17.75920486,,,,18.712267,,,,16.838247,0.92095786,374.4295014,9.892354562,41.319207,1.64E+18,0.064546116,0.073547736,35.309544,1.8740196,259.318555,41.319431,17171645+4119099,15.64900017,0.057999998,15.02499962,0.068999998,15.06099987,0.133,AAB,222,111,0,0,0
Gaia DR3 3694023718281165184,3.69E+18,186.8071833,-1.739995108,4.435382024,0.17200509,0.99886775,800.5359665,,,18.42891502,,,,20.051363,,,,17.199085,1.22983002,225.4597224,11.66357018,-1.73975489,1.64E+18,0.149120897,0.106395856,25.786343,2.8522778,186.807204,-1.739748,12271372-0144230,15.49400043,0.046999998,15.02499962,0.055,14.74699974,0.105,AAA,222,111,0,0,0
Gaia DR3 3734944070733607680,3.73E+18,192.4598154,9.716363015,3.237520756,0.12627293,0.9699247,1531.09914,,,17.72485924,,,,18.695112,,,,16.768372,0.95648724,308.8783286,10.27592205,9.716673,1.64E+18,0.095361345,0.065714687,25.639072,1.9267406,192.460398,9.717088,12495049+0943015,15.5,0.067000002,15.02400017,0.086000003,14.81999969,0.122,AAB,222,111,0,0,0
Gaia DR3 103228886125136512,1.03E+17,37.63092549,26.1432387,3.775100664,0.12994374,0.98282945,1356.561163,,,17.85626793,,,,18.901571,,,,16.866592,0.98967593,264.8935986,10.74091061,26.14356,1.64E+18,0.112508856,0.100100756,29.05181,2.0349789,37.630869,26.143702,02303140+2608373,15.56499958,0.048,15.02000046,0.074000001,14.7489996,0.1,AAA,222,111,0,0,0
Gaia DR3 1239977090083382400,1.24E+18,214.3236132,19.37635418,6.759200348,0.24987075,1.1083354,534.0452548,,,18.86842155,,,,20.92493,,,,17.473745,1.39467655,147.9464949,13.01789815,19.37636736,1.64E+18,0.174696058,0.169783354,27.050787,3.4511852,214.323884,19.376389,14171773+1922350,15.3409996,0.046,15.02000046,0.079999998,14.56700039,0.073,AAA,222,111,0,0,0
Gaia DR3 3682962115909399168,3.68E+18,190.6855413,-2.858035714,2.798240445,0.11518409,1.0440696,1816.548687,,,17.53924942,,,,18.508442,,,,16.575415,0.96383442,357.3674313,9.773674567,-2.85778664,1.64E+18,0.10275545,0.055555664,24.293636,1.9330273,190.685794,-2.857738,12424459-0251278,15.25,0.055,15.02000046,0.064999998,14.61499977,0.095,AAA,222,111,0,0,0
Gaia DR3 369319805377137792,3.69E+17,16.70334526,36.11955249,3.905432711,0.10814802,0.99113923,1579.016877,,,17.69140053,,,,18.764011,,,,16.684813,1.00658753,256.0535731,10.64974633,36.119586,1.64E+18,0.092784025,0.079881698,36.11192,2.0791988,16.702759,36.119652,01064866+3607107,15.36900043,0.057999998,15.01399994,0.108999997,14.54699993,0.086,ABA,222,111,0,0,0
Gaia DR3 2273132778806423040,2.27E+18,326.5185112,73.08591016,3.292172218,0.096449405,1.0146462,1062.437104,,,18.12160873,,,,19.383575,,,,16.993929,1.12767973,303.7508167,10.70902146,73.08577067,1.64E+18,0.096191868,0.095260218,34.13367,2.3896465,326.517086,73.085739,21460410+7305086,15.57699966,0.068999998,15.01200008,0.082000002,14.63199997,0.08,AAA,222,111,0,0,0
Gaia DR3 1489982051142359296,1.49E+18,220.1403771,42.41070908,9.477869572,0.36907884,1.0763242,172.3087217,,,20.09659958,,,,21.781975,,,,18.588146,1.50845358,105.508943,14.98015322,42.41059713,1.64E+18,0.286072999,0.295097291,25.679796,3.1938286,220.140499,42.41061,14403371+4224381,15.80700016,0.07,15.01200008,0.071999997,14.57999992,0.066,AAA,222,111,0,0,0
Gaia DR3 360655791189513984,3.61E+17,10.4301522,31.45831143,2.242372771,0.10563942,0.9880281,1649.998785,,,17.64365768,,,,18.653408,,,,16.667858,0.97579968,445.9561822,9.397196736,31.458308,1.64E+18,0.084055305,0.068174712,21.226667,1.9855499,10.428837,31.458321,00414292+3127299,15.44099998,0.057999998,14.99699974,0.081,14.58899975,0.085,AAA,222,111,0,0,0
Gaia DR3 4008853273573366528,4.01E+18,186.8648924,26.69362353,3.622102325,0.11804475,0.91016656,1664.758694,,,17.63398933,,,,18.584358,,,,16.665854,0.96813533,276.0827581,10.42879291,26.693781,1.64E+18,0.094247773,0.099642523,30.684147,1.9185047,186.86559,26.69401,12272774+2641384,15.47599983,0.054000001,14.99199963,0.083999999,14.68200016,0.083,AAA,222,111,0,0,0
Gaia DR3 2516634918860560256,2.52E+18,35.9730619,4.880721716,3.498313051,0.12196301,1.0375497,1639.386579,,,17.65066338,,,,18.679121,,,,16.66737,0.98329338,285.8520622,10.36995673,4.880923,1.64E+18,0.114970103,0.088287115,28.683393,2.0117512,35.971957,4.881101,02235326+0452519,15.3579998,0.045000002,14.98999977,0.068000004,14.6590004,0.091,AAA,222,111,0,0,0
Gaia DR3 2516634918860560256,2.52E+18,35.9730619,4.880721716,3.498313051,0.12196301,1.0375497,1639.386579,,,17.65066338,,,,18.679121,,,,16.66737,0.98329338,285.8520622,10.36995673,4.880923,1.64E+18,0.114970103,0.088287115,28.683393,2.0117512,35.971957,4.881101,02235326+0452519,15.3579998,0.045000002,14.98999977,0.068000004,14.6590004,0.091,AAA,222,111,0,0,0
Gaia DR3 1487014301756085504,1.49E+18,221.6817159,39.18705257,10.96870662,0.4764277,1.1245986,166.151014,,,20.13611031,,,,21.713884,,,,18.6635,1.47261031,91.16845173,15.33688741,39.18715,1.64E+18,0.327755958,0.364573389,23.022816,3.0503845,221.681493,39.187103,14464355+3911135,15.85900021,0.075000003,14.9829998,0.083999999,14.81599998,0.125,AAB,222,111,0,0,0
Gaia DR3 1888076281976759040,1.89E+18,341.579706,30.70415177,4.441430388,0.11576995,1.0509695,1166.357105,,,18.02028847,,,,19.101553,,,,16.998234,1.02205447,225.1526902,11.25790277,30.704416,1.64E+18,0.072490498,0.095577806,38.364277,2.1033192,341.57976,30.704866,22461914+3042175,15.80099964,0.068000004,14.97900009,0.079999998,14.7329998,0.095,AAA,222,111,0,0,0
Gaia DR3 4566188158551071104,4.57E+18,252.8538471,22.89497793,2.956992618,0.078325376,1.0765703,1769.729293,,,17.56760025,,,,18.537552,,,,16.604921,0.96267925,338.1814327,9.921851452,22.895199,1.64E+18,0.036553178,0.056700923,37.752678,1.9326305,252.853855,22.895292,16512492+2253430,15.40600014,0.059999999,14.97799969,0.086999997,14.75699997,0.094,AAA,222,111,0,0,0
Gaia DR3 1625643918945198592,1.63E+18,247.7308589,62.30516216,2.444004049,0.09484704,1.0419568,1228.996284,,,17.96348953,,,,19.015102,,,,16.96458,0.99890953,409.1646249,9.903999135,62.30532795,1.64E+18,0.095336713,0.084913954,25.767847,2.0505219,247.731543,62.305466,16305557+6218196,15.64099979,0.057999998,14.97799969,0.082000002,14.68400002,0.103,AAA,222,111,0,0,0
