,RAdeg,DEdeg,pmRA,pmDE,e_RAdeg,e_DEdeg,e_pmRA,e_pmDE,flag,Jmag,Hmag,Ksmag,SpType,Dist
17,90.647796,23.181593,2.9,-79.0,36,24,10.8,10.6,P,11.178,10.606,10.35,dM0.5-,98
18,90.714081,23.076211,16.0,-17.6,63,63,4.1,4.1,P,11.839,11.213,11.011,dK7.0,176
19,91.275276,23.636682,5.6,-0.7,75,75,5.7,5.7,P,15.775,15.188,14.948,sdM0.0,623
20,91.161463,23.728079,-8.7,-12.2,68,68,4.1,4.1,P,15.644,14.774,14.511,dM0.5-,774
21,91.377069,23.722536,-2.8,0.1,63,63,4.0,4.0,P,14.551,13.82,13.681,dK7.5+,562
22,91.653166,23.100161,-11.8,-19.5,63,63,4.1,4.1,P,14.054,13.386,13.189,dM1.0-,339
23,90.66921,22.252203,-14.0,-24.6,63,63,3.9,3.9,P,11.168,10.547,10.348,dK7.5,118
24,91.171104,22.048929,1.6,-0.9,63,63,4.1,4.1,P,12.889,12.196,12.031,dM0.5,217
25,90.406923,21.980196,-0.2,-7.6,63,63,3.9,3.9,P,13.922,13.169,13.016,dM0.5,350
26,92.92529,23.088071,2.3,-8.6,63,63,4.1,4.1,P,14.938,14.137,13.95,dM1.5,465
27,93.392264,22.433559,33.6,-2.8,63,63,4.1,4.1,P,11.864,11.302,11.076,dM2.0,102
28,93.278488,22.373676,-2.4,-19.6,63,63,4.1,4.1,P,13.57,12.939,12.752,dM1.0-,271
29,91.770209,24.237443,5.4,-9.2,63,63,4.1,4.1,P,14.411,13.805,13.515,dM0.5-,438
30,92.030892,24.365379,8.0,-13.3,63,63,4.1,4.1,P,12.988,12.384,12.221,dK7.0,300
31,91.571149,24.467762,-4.1,-2.3,66,66,4.1,4.1,P,15.161,14.495,14.249,dK7.0-,816
32,92.199571,23.339343,3.1,-21.8,63,63,4.1,4.1,P,12.945,12.266,12.061,dM1.0-,203
33,90.602768,25.236789,0.0,-2.0,66,66,4.2,4.2,P,15.415,14.599,14.319,dK7.0-,918
34,91.796991,25.443944,-0.5,-38.5,63,63,4.1,4.1,P,14.025,13.355,13.159,dM1.0,334
35,91.586723,25.178974,-1.0,2.0,68,68,4.2,4.2,P,15.402,14.652,14.497,dK7.0-,912
36,90.677274,24.913677,3.8,-0.2,71,71,5.6,5.6,P,15.638,14.743,14.476,dK7.5+,928
37,91.077957,25.575545,17.0,-57.0,66,66,5.6,5.6,P,12.211,11.675,11.408,dM3.0-,89
38,92.697349,24.855232,3.4,-12.2,63,63,4.1,4.1,P,14.707,14.035,13.771,dM1.5-,418
39,92.342168,25.285717,5.4,-3.0,65,65,4.1,4.1,P,15.311,14.556,14.198,dK7.5+,798
40,91.978141,25.099002,30.2,-16.2,63,63,4.1,4.1,P,14.009,13.395,13.09,dM4.0,135
41,92.144056,25.092559,4.2,-0.4,63,63,4.1,4.1,P,14.304,13.623,13.357,dM0.0+,457
42,91.983693,25.064365,1.5,-8.8,63,63,4.1,4.1,P,14.778,14.057,13.796,dM0.5-,519
43,92.370568,24.698779,38.8,24.5,69,69,5.6,5.6,P,14.446,13.654,13.459,dM0.0,488
44,92.099592,24.659347,-13.2,-15.8,63,63,4.1,4.1,P,12.318,11.723,11.494,dM0.0,183
45,92.197612,24.807466,10.4,-17.6,63,63,4.1,4.1,P,12.258,11.542,11.353,dM1.0,148
46,91.980406,24.683971,-0.9,-10.2,63,63,4.1,4.1,P,14.864,14.089,13.954,dK7.5-,649
47,92.935081,24.651106,-6.7,-9.7,63,63,4.1,4.1,P,14.451,13.78,13.559,dM1.5,371
48,93.211083,24.466242,-19.1,-37.6,63,63,4.1,4.1,P,13.161,12.501,12.338,dK7.5,296
49,92.304663,25.418313,22.9,-7.8,63,63,4.1,4.1,P,14.024,13.361,13.179,dK7.0,483
50,92.066488,25.567209,2.1,-3.8,63,63,4.1,4.1,P,14.834,14.016,13.829,dM0.0,584
51,93.45067,23.596822,103.9,-212.7,63,63,4.1,4.1,P,12.014,11.387,11.114,dM4.5+,43
52,93.369077,23.631516,10.1,11.9,66,63,4.1,4.1,P,14.357,13.621,13.507,dM0.0,469
53,93.077763,24.157376,10.1,15.1,67,67,4.1,4.1,P,15.047,14.433,14.138,dM2.5-,406
54,93.168298,24.376012,-6.9,-37.1,69,72,5.6,5.6,P,14.431,13.721,13.488,dM0.5-,442
55,93.324938,24.314093,-3.8,-41.4,63,63,4.1,4.1,P,13.562,12.827,12.649,dM1.0,270
56,88.771925,23.874291,-3.0,-3.8,63,63,3.8,3.8,P,14.566,13.904,13.695,dM1.0,429
57,89.105867,23.763203,7.6,-12.2,94,94,4.4,4.4,P,10.911,9.777,9.376,dM0.0+,95
58,88.784973,23.770758,5.7,-27.8,63,63,3.8,3.8,P,12.56,11.932,11.808,dK7.0+,246
59,16.38579,45.271024,4.9,-11.2,63,63,3.9,3.9,P,13.844,13.465,13.383,dM0.0+,370
60,20.215633,46.178784,-3.0,-1.1,63,63,4.0,4.0,P,13.155,12.719,12.656,dM1.0,224
61,10.130722,40.341337,10.3,-5.5,64,64,3.8,3.8,P,14.808,14.121,14.062,esdM0.0+,252
62,10.437444,40.086058,1.1,-5.0,63,63,3.8,3.8,P,13.456,12.856,12.592,dM2.0,214
63,9.799361,40.039992,-6.3,-9.0,63,63,4.1,4.1,P,13.751,13.184,12.909,dM3.0-,182
64,9.798743,40.143788,-0.3,3.9,68,68,4.2,4.2,P,15.401,14.658,14.481,dK7.5,832
65,9.840294,40.07489,-16.8,-25.3,63,63,4.1,4.1,P,14.655,14.048,13.679,dM4.0,182
66,10.122052,40.052366,-10.2,-3.0,69,69,4.0,4.0,P,15.365,14.828,14.636,dM2.0,516
67,9.88776,40.15205,17.2,6.2,63,63,4.1,4.1,P,14.408,13.759,13.428,dM1.5+,364
68,9.518133,40.774343,97.0,-36.5,66,66,5.1,5.1,P,14.191,13.568,13.234,dM2.0+,300
69,9.364235,40.589272,9.3,-17.5,63,63,4.0,4.0,P,12.773,12.164,11.939,dM1.5-,171
70,9.370534,41.051019,-6.8,-15.7,63,63,4.0,4.0,P,12.933,12.288,12.052,dM0.5-,222
71,9.641619,41.247308,-10.6,-15.2,63,63,3.8,3.8,P,13.366,12.708,12.542,dM2.5-,187
72,9.433465,41.115916,-6.6,-11.8,63,63,4.0,4.0,P,14.75,14.104,13.919,dM2.5+,354
73,9.767467,40.717378,25.4,-11.5,63,63,4.1,4.1,P,14.13,13.463,13.233,dM0.5,385
74,9.965137,40.699277,-7.4,-33.8,63,63,4.1,4.1,P,13.631,13.069,12.859,dM3.0,172
75,10.080694,40.54531,66.6,-16.9,66,66,5.1,5.1,P,12.745,12.062,11.89,sdM0.0,154
76,10.128981,40.950644,-26.3,-25.2,63,63,3.8,3.8,P,13.469,12.871,12.686,dM2.0,215
77,9.971539,41.315638,19.2,17.0,63,63,4.1,4.1,P,11.295,10.661,10.461,sdM0.5+,66
78,9.529965,40.156058,34.7,-17.2,66,66,5.1,5.1,P,13.565,12.828,12.598,dM2.0+,225
79,9.417776,40.25745,46.9,-43.7,63,63,4.0,4.0,P,12.461,11.806,11.607,dM1.0-,163
80,9.348833,40.251592,20.2,-19.6,63,63,4.0,4.0,P,13.475,12.851,12.622,dM3.0,160
81,10.661492,40.924981,8.0,-4.1,63,63,4.1,4.1,P,14.585,13.896,13.702,dM0.5,475
82,11.491151,40.878597,45.5,-18.2,63,63,4.0,4.0,P,12.079,11.495,11.286,dM1.5+,124
83,11.272196,40.153324,27.7,-81.1,63,63,4.0,4.0,P,13.107,12.538,12.256,dM3.5-,110
84,11.187391,40.367027,15.6,3.4,63,63,4.0,4.0,P,14.428,13.778,13.615,dK7.5+,531
85,11.050993,40.29259,5.5,-23.3,63,63,4.0,4.0,P,13.17,12.527,12.264,dM3.5+,113
86,10.676977,40.140263,-49.8,-81.6,63,63,4.1,4.1,P,12.914,12.349,12.129,sdM3.0+,59
87,10.354242,40.796744,14.9,-31.6,71,71,5.2,5.2,P,15.565,14.773,14.535,dM0.5+,746
88,10.328871,40.715241,36.9,-18.3,66,69,3.8,3.8,P,13.148,12.562,12.341,dM2.0+,186
89,10.467198,40.683482,-23.6,-29.4,63,63,3.8,3.8,P,13.418,12.781,12.586,dM0.5,277
90,10.426658,40.737165,49.5,-20.9,63,63,3.8,3.8,P,14.677,14.038,13.806,dM2.0+,376
91,10.263393,40.685035,0.1,-6.4,63,63,3.8,3.8,P,14.776,14.064,13.795,dK7.5+,624
92,10.763927,40.446608,-5.8,-20.8,63,63,4.1,4.1,P,14.075,13.355,13.094,dM3.5,171
93,11.051401,40.422922,30.5,-15.2,63,63,4.0,4.0,P,13.441,12.822,12.601,dM2.5,194
94,11.201694,40.971657,-6.1,-6.7,69,69,4.1,4.1,P,15.581,14.885,14.688,dM0.5-,751
95,11.569373,41.135686,10.5,-2.1,69,69,4.1,4.1,P,15.732,14.984,14.638,dK7.0,1062
96,11.188598,41.268666,24.2,-25.3,63,63,4.0,4.0,P,12.24,11.587,11.421,sdK7.0+,172
97,11.226954,41.0941,27.7,2.2,63,63,4.0,4.0,P,13.456,12.796,12.611,dK7.0-,372
98,11.354646,41.047342,86.3,-0.7,63,63,4.0,4.0,P,11.112,10.432,10.247,dM1.0+,87
99,11.652514,40.805543,6.9,-10.0,63,63,4.0,4.0,P,14.157,13.539,13.266,dM3.5,178
100,11.851123,40.488743,15.0,3.2,63,63,4.0,4.0,P,14.245,13.592,13.34,dK7.5+,488
101,11.952328,40.751701,24.0,-17.4,63,63,4.0,4.0,P,13.359,12.704,12.552,dM0.0,296
102,11.918566,40.577141,19.1,-21.7,63,63,4.0,4.0,P,13.625,12.975,12.773,dM0.0,334
103,10.712852,39.524334,85.8,-12.8,63,63,3.9,3.9,P,11.674,11.05,10.827,dM3.5,56
104,10.535006,39.706012,3.5,-22.5,63,63,4.0,4.0,P,12.904,12.262,12.018,dM2.5,151
105,10.61799,39.542793,-2.3,0.2,63,63,3.8,3.8,P,12.93,12.279,12.113,sdK7.0+,237
106,10.896664,39.536999,21.8,-3.3,63,63,3.9,3.9,P,13.608,12.893,12.679,dM1.5-,252
107,10.64636,39.837476,5.3,-0.6,63,63,4.1,4.1,P,14.351,13.698,13.511,dK7.5,513
108,10.703135,39.377852,39.2,7.0,63,63,3.9,3.9,P,12.909,12.218,12.097,dK7.0-,289
109,11.55597,39.46442,11.5,9.6,63,63,3.8,3.8,P,13.939,13.299,13.071,dM0.5-,353
110,11.161091,39.664241,14.7,-5.0,63,63,4.0,4.0,P,14.131,13.481,13.361,dK7.0+,508
111,11.124746,39.580281,20.9,25.1,63,63,3.8,3.8,P,14.113,13.484,13.27,dM1.0+,348
112,11.284319,39.529249,2.5,-0.5,63,63,3.8,3.8,P,14.064,13.448,13.278,dK7.0,492
113,10.779284,39.908636,15.9,-5.5,63,63,4.1,4.1,P,12.862,12.19,12.026,dK7.5-,258
114,10.250974,39.26516,-6.6,-9.3,63,63,3.7,3.7,P,13.429,12.719,12.536,dM0.5+,279
115,10.409837,39.759105,22.7,-12.5,63,63,3.8,3.8,P,12.964,12.381,12.174,dK7.0-,297
116,13.182498,39.785653,9.3,-2.9,63,63,3.9,3.9,P,14.504,13.853,13.594,dM2.0-,347
117,13.638604,40.411785,-11.2,-1.4,63,63,3.8,3.8,P,14.465,13.764,13.638,dM1.0,410
118,14.325779,40.418436,10.8,-3.5,63,63,3.8,3.8,P,13.635,12.99,12.756,dM0.0,336
119,14.064796,40.409968,2.3,-8.0,63,63,3.8,3.8,P,14.833,14.114,13.931,dM1.5,443
120,13.77603,40.524597,9.6,-9.0,67,67,3.9,3.9,P,15.359,14.718,14.405,dM0.5+,678
121,14.122283,40.478537,10.8,-8.1,67,67,3.9,3.9,P,15.433,14.762,14.403,dK7.5+,844
122,13.360878,40.249639,-13.3,-7.0,65,65,3.9,3.9,P,15.086,14.388,14.192,dM0.0+,656
123,13.520476,40.22926,23.0,4.2,63,63,3.9,3.9,P,14.533,13.855,13.745,dM0.0-,508
124,13.693357,40.272693,21.2,-9.2,63,63,3.8,3.8,P,14.73,14.01,13.908,dM1.0+,463
125,13.381794,40.287478,-0.8,-13.8,63,63,3.9,3.9,P,14.468,13.816,13.669,dM0.5,450
126,13.640923,40.243359,19.1,-7.9,63,63,3.8,3.8,P,14.595,13.902,13.601,dM3.5-,218
127,13.993699,39.852474,-5.3,0.1,66,66,3.9,3.9,P,15.342,14.698,14.347,dM0.5,673
128,13.885023,39.587881,-27.5,-16.5,63,63,3.8,3.8,P,14.712,14.108,13.759,dM3.0+,283
129,14.056875,39.729753,-4.5,-4.9,63,63,3.8,3.8,P,12.255,11.54,11.44,dM0.0,178
130,14.0809,39.570677,9.9,-19.8,63,63,3.8,3.8,P,14.093,13.374,13.232,dM1.0,345
131,14.296121,40.369676,49.6,40.8,66,66,5.1,5.1,P,14.806,14.218,13.986,dM2.5,364
132,14.127217,40.227845,129.9,-100.0,63,63,3.8,3.8,P,11.241,10.617,10.407,dM1.0+,92
133,13.806503,40.359849,61.6,-4.5,66,66,5.1,5.1,P,13.691,12.999,12.782,dM1.5+,261
134,13.918221,39.955663,17.3,-5.4,69,69,4.0,4.0,P,15.306,14.685,14.63,dM1.0-,604
135,14.018541,39.920592,-4.4,13.6,63,63,3.8,3.8,P,14.689,13.986,13.863,dK7.0+,657
136,14.124667,40.101294,-5.3,-21.9,69,69,4.0,4.0,P,15.402,15.005,14.648,dM0.0+,759
137,13.943082,39.99759,12.5,1.0,63,63,3.8,3.8,P,14.92,14.151,13.869,dM1.5,461
138,13.472985,40.165923,-40.1,-36.1,63,63,3.9,3.9,P,12.201,11.549,11.37,sdK7.0+,169
139,13.476321,40.043897,0.9,-5.9,64,64,3.9,3.9,P,15.088,14.34,14.076,dM1.0+,546
140,13.499051,40.089105,20.3,-3.8,65,65,4.0,4.0,P,15.125,14.406,14.226,dM0.0-,668
141,13.766544,40.149785,1.8,-7.9,70,70,4.0,4.0,P,15.473,14.705,14.728,dK7.5+,860
142,13.498364,39.776862,33.0,5.3,67,67,4.0,4.0,P,15.439,14.74,14.397,dM1.5,585
143,13.511348,39.814534,2.2,-27.1,63,63,3.9,3.9,P,14.8,14.122,14.044,dM0.0,575
144,13.655983,39.807394,-9.2,-9.8,63,63,3.8,3.8,P,13.545,12.852,12.647,dK7.5+,354
145,13.170777,39.940337,-38.8,-35.9,63,63,3.9,3.9,P,13.638,12.939,12.794,sdM0.5+,196
146,13.156864,39.969117,-56.4,-22.8,66,66,3.9,3.9,P,11.871,11.258,11.019,dM3.5-,62
147,12.9004,39.937191,2.3,-4.1,63,63,3.9,3.9,P,13.33,12.676,12.484,dK7.5,320
148,13.292262,40.000011,16.3,-29.5,63,63,3.9,3.9,P,13.946,13.433,13.163,dM4.0-,131
149,12.185244,38.970558,8.6,-23.2,63,63,3.8,3.8,P,12.369,11.718,11.523,dM0.5-,171
150,12.334528,38.848609,-8.3,-21.4,63,63,3.8,3.8,P,15.005,14.199,13.956,dM1.5+,479
151,12.275564,38.838259,11.1,-9.1,63,63,3.8,3.8,P,13.198,12.554,12.35,dM0.5-,250
152,12.529454,38.8296,-21.8,-32.0,63,63,3.7,3.7,P,13.023,12.517,12.164,dM3.5,105
153,12.121162,39.122705,-0.7,-15.7,63,63,3.8,3.8,P,14.005,13.337,13.175,dM0.0,399
154,11.714629,39.051896,5.2,-4.2,69,69,4.0,4.0,P,15.776,15.019,14.691,dM0.5,822
155,11.989456,38.945716,12.4,-9.6,63,63,3.8,3.8,P,14.166,13.497,13.365,dK7.0,516
156,11.782446,39.168758,7.4,-18.2,66,66,3.9,3.9,P,15.283,14.591,14.27,dM1.5,545
157,12.748472,38.946813,-9.1,-16.4,68,68,3.8,3.8,P,15.412,14.672,14.521,dM0.5,695
158,12.901841,39.296231,46.2,-28.0,63,63,3.7,3.7,P,14.235,13.731,13.484,dM1.5,336
159,13.107688,38.972842,-4.8,-14.6,63,63,3.8,3.8,P,14.293,13.667,13.406,dM3.5+,189
160,13.332027,39.053792,-42.3,-38.8,66,66,3.8,3.8,P,13.23,12.578,12.371,dK7.5-,306
161,13.500389,39.142659,20.4,-10.1,66,66,3.8,3.8,P,15.291,14.576,14.287,sdK7.0,705
162,13.198303,39.008451,14.7,-7.6,68,68,3.9,3.9,P,15.53,14.781,14.552,dK7.0,968
163,12.653685,39.106538,8.1,-5.8,64,64,3.8,3.8,P,15.067,14.357,14.135,dK7.5,713
164,13.781178,39.459379,37.5,-29.7,66,66,5.0,5.0,P,12.915,12.217,12.042,dM2.5+,152
165,12.193012,38.56402,42.5,-37.0,63,63,3.8,3.8,P,13.464,12.817,12.632,dK7.5-,341
166,12.329236,38.766272,2.5,23.7,63,63,3.8,3.8,P,13.995,13.348,13.197,dK7.5+,435
167,12.33898,38.586678,-7.9,-22.6,63,63,3.8,3.8,P,12.503,11.799,11.635,dK7.5-,219
168,13.022651,39.554716,8.0,-3.5,63,63,3.9,3.9,P,14.387,13.708,13.454,dM2.0-,329
169,13.235158,39.367679,4.4,-4.9,63,63,3.8,3.8,P,14.572,13.954,13.671,dM0.5-,472
170,13.403057,39.475323,-49.3,12.7,66,66,3.8,3.8,P,11.143,10.581,10.311,dM3.5-,44
171,13.346583,38.845828,8.2,-1.9,63,63,3.8,3.8,P,13.2,12.567,12.317,dM2.5,173
172,12.904859,38.673613,34.9,-14.2,63,63,3.7,3.7,P,13.494,12.926,12.63,dM3.0-,161
173,12.872313,38.762159,10.9,-17.5,63,63,3.7,3.7,P,13.683,13.018,12.833,sdK7.0+,336
174,12.937168,38.829261,-0.7,-19.6,68,68,3.8,3.8,P,15.241,14.6,14.511,dK7.0,847
175,12.79913,38.637019,35.4,-16.3,63,63,3.7,3.7,P,11.871,11.204,11.037,dM0.5,136
176,12.536417,38.710305,25.0,6.0,66,63,3.8,3.7,P,13.964,13.359,13.133,dK7.5-,429
177,12.448648,38.719037,0.6,-5.5,63,63,3.7,3.7,P,14.791,13.981,13.813,dM0.5-,522
178,10.734624,42.584772,8.9,-22.1,63,63,4.0,4.0,P,12.765,12.105,11.996,dK7.0,271
179,10.435544,42.713469,99.7,2.3,63,63,4.0,4.0,P,12.075,11.462,11.241,dM2.0-,113
180,11.890408,42.982148,42.4,-17.5,63,63,4.0,4.0,P,13.075,12.451,12.186,dM3.5,108
181,11.462613,42.427993,31.0,32.5,63,63,4.0,4.0,P,13.997,13.364,13.105,dM2.5-,250
182,11.551135,42.481668,9.1,65.0,63,63,4.0,4.0,P,12.313,11.732,11.455,dM4.0,62
183,11.937157,42.616729,4.8,-16.2,63,63,4.0,4.0,P,13.353,12.678,12.522,dK7.5,324
184,11.830831,42.670391,14.3,-4.1,63,63,4.0,4.0,P,13.77,13.116,12.949,dK7.0-,430
185,11.746686,42.793168,12.6,1.5,63,63,4.0,4.0,P,13.518,12.775,12.614,dK7.0-,383
186,10.507125,42.992675,-6.4,-2.8,63,63,4.0,4.0,P,14.479,13.807,13.567,dK7.0,596
187,10.110844,42.957055,-12.3,-28.3,63,63,4.0,4.0,P,13.589,12.886,12.678,dM1.0+,274
188,11.217845,42.574019,31.2,-13.9,63,63,4.0,4.0,P,13.745,13.047,12.855,dM2.5,223
189,11.379144,42.911764,12.2,12.0,63,63,4.0,4.0,P,14.756,14.079,13.943,dK7.5-,618
190,11.473207,42.944819,18.1,-8.8,63,63,4.0,4.0,P,14.014,13.273,13.068,dM1.0+,333
191,11.230369,42.320956,65.1,-41.9,24,24,9.6,9.6,P,12.057,11.398,11.234,dM0.0,162
192,14.035049,41.432803,-13.8,-1.3,63,63,3.8,3.8,P,14.079,13.42,13.26,dK7.0-,496
193,14.094805,41.326075,3.4,-6.1,65,65,3.9,3.9,P,15.121,14.341,14.168,dK7.0-,802
194,14.173997,40.947254,-4.7,-9.0,63,63,3.8,3.8,P,14.506,13.692,13.522,dK7.0,604
195,14.433371,40.862187,-7.8,-1.5,63,63,3.8,3.8,P,14.84,14.284,13.933,dM1.5,444
196,13.442106,40.857577,-0.3,-4.0,70,70,4.1,4.1,P,15.64,14.938,14.785,dK7.0,1018
197,13.501228,40.808819,2.0,-14.6,63,63,3.8,3.8,P,13.935,13.382,13.148,sdM0.5+,224
198,13.759163,40.701524,10.4,-1.9,65,65,3.9,3.9,P,15.1,14.375,14.196,dM1.5+,501
199,13.683717,41.781903,3.2,-6.6,63,63,3.9,3.9,P,14.453,13.812,13.569,dM1.0-,407
200,13.422602,41.631191,-11.5,-17.1,63,63,3.9,3.9,P,14.764,14.022,13.823,sdK7.5+,465
201,13.728718,41.688356,5.6,1.2,63,63,3.8,3.8,P,14.657,13.924,13.759,dK7.5-,590
202,13.360965,41.653601,81.1,16.2,63,63,3.9,3.9,P,13.236,12.666,12.406,dM3.0,143
203,13.574366,41.365313,-3.4,-12.6,69,69,4.0,4.0,P,15.391,14.699,14.599,dM0.0+,755
204,13.433523,41.350288,-3.7,-21.1,63,63,3.9,3.9,P,14.792,14.141,13.979,dK7.5,628
205,13.67376,41.242604,-7.5,-24.4,66,66,3.9,3.9,P,15.185,14.465,14.271,dM1.0-,571
206,13.040075,41.579759,61.8,13.4,66,66,5.1,5.1,P,14.406,13.803,13.567,dM1.0,399
207,13.892318,41.485118,6.1,1.0,66,66,3.9,3.9,P,15.098,14.402,14.325,dM0.0,660
208,14.047772,41.760644,-2.1,3.2,67,67,3.9,3.9,P,15.365,14.616,14.401,dM0.5-,680
209,13.737061,41.756311,-3.2,-11.5,63,63,3.8,3.8,P,14.225,13.577,13.396,dM2.0,305
210,14.117214,41.726202,17.4,-15.0,63,63,3.8,3.8,P,14.104,13.359,13.16,dM1.5,316
211,13.758214,41.616013,10.6,0.1,65,65,3.9,3.9,P,15.044,14.349,14.177,dK7.5,705
212,14.125686,41.62465,11.5,2.0,63,63,3.8,3.8,P,14.332,13.579,13.357,dM1.0,385
213,14.071657,41.582196,0.3,-16.9,63,63,3.8,3.8,P,13.508,12.928,12.669,dM1.5,240
214,13.782009,40.928093,18.8,-12.1,63,63,3.8,3.8,P,14.565,13.942,13.727,dM3.5,215
215,13.423845,41.043609,9.7,-6.7,63,63,3.9,3.9,P,13.892,13.229,13.02,sdK7.0+,370
216,13.634704,40.947674,17.6,-25.1,63,63,3.9,3.9,P,14.771,13.991,13.833,dM1.5+,430
217,13.129873,41.299242,5.0,-1.5,68,68,4.0,4.0,P,15.455,14.711,14.521,dK7.0-,935
218,13.149332,41.353006,42.3,40.9,66,66,5.1,5.1,P,13.406,12.798,12.575,dM2.5,191
219,13.193354,41.246298,11.8,-10.0,63,63,3.9,3.9,P,14.571,13.871,13.679,sdK7.0+,506
220,13.201827,41.289541,38.6,-47.4,63,63,3.9,3.9,P,11.645,11.089,10.81,dM4.5-,37
221,8.21048,41.596803,-17.0,-17.9,63,63,4.0,4.0,P,14.497,13.916,13.722,dK7.5-,548
222,8.506824,41.722531,17.2,-93.6,63,63,4.0,4.0,P,13.062,12.397,12.25,dK7.0-,310
223,8.224357,41.752076,5.0,1.2,63,63,4.0,4.0,P,12.779,12.054,11.904,dK7.0-,272
224,8.400308,41.591216,52.6,-41.2,66,66,5.3,5.3,P,13.691,13.108,12.855,dM4.0,117
225,8.429963,41.777686,1.8,-10.8,63,63,4.0,4.0,P,12.824,12.179,11.962,dM1.0-,192
226,7.940595,40.735316,0.0,-20.2,63,63,4.0,4.0,P,14.05,13.421,13.161,dM0.5,371
227,7.90627,40.666014,4.6,-18.8,63,63,4.0,4.0,P,13.715,13.121,12.81,dM3.5,145
228,8.33471,40.73106,52.6,-19.0,66,66,5.3,5.3,P,12.472,11.908,11.652,dM1.5-,149
229,8.03059,40.889425,16.7,-26.8,63,63,4.0,4.0,P,14.267,13.566,13.445,dM0.5,410
230,8.099976,40.810447,-22.5,-17.6,63,63,4.0,4.0,P,14.212,13.516,13.248,dM2.0-,303
231,8.277791,40.946246,31.0,-4.7,63,63,4.0,4.0,P,15.069,14.348,14.029,dM2.5+,410
232,9.155371,40.684594,-15.3,-21.0,66,66,4.1,4.1,P,15.116,14.535,14.248,dK7.0,800
233,8.8747,40.938582,147.4,-35.9,77,77,20.5,20.5,P,12.148,11.502,11.306,dM0.5,154
234,9.027663,40.890633,19.7,-3.8,67,67,4.1,4.1,P,15.446,14.802,14.471,dM1.0,644
235,8.908362,40.893047,-15.4,-6.5,63,63,4.0,4.0,P,14.338,13.644,13.596,dK7.0,559
236,9.402855,41.481885,34.5,-28.9,63,63,4.0,4.0,P,12.113,11.426,11.248,dM0.5+,152
237,9.522115,41.493433,19.3,5.8,63,63,3.8,3.8,P,13.44,12.723,12.567,dM1.0,255
238,9.387066,41.602788,24.8,-5.1,65,65,4.0,4.0,P,15.096,14.335,14.193,dM0.5+,601
239,9.107636,41.405401,-3.8,-27.9,69,69,4.1,4.1,P,15.642,15.073,14.701,dM0.0+,848
240,9.193368,41.404966,6.6,-6.9,63,63,4.0,4.0,P,13.84,13.153,12.931,dK7.5,405
241,8.357518,41.377014,21.3,-35.2,63,63,4.0,4.0,P,13.742,13.222,12.961,dM3.5,147
242,8.078937,41.351141,17.2,-13.6,63,63,4.0,4.0,P,13.579,12.972,12.731,dM2.0,226
243,8.749982,41.482057,-7.9,-45.6,63,63,4.0,4.0,P,12.871,12.223,12.054,sdK7.0+,231
244,8.841587,41.475869,26.9,6.3,63,63,4.0,4.0,P,13.822,13.109,12.883,dM1.0,305
245,9.036177,41.242927,45.2,-20.1,63,63,4.0,4.0,P,12.595,11.945,11.752,dM1.0,173
246,8.537132,40.758619,23.7,-13.6,63,63,4.0,4.0,P,14.689,14.22,13.898,dM2.5,344
247,8.538585,41.008499,-28.0,-10.9,63,63,4.0,4.0,P,13.86,13.26,13.044,dM3.0,191
248,8.431419,40.875095,-7.5,-7.1,63,63,4.0,4.0,P,13.047,12.398,12.151,dM0.5,234
249,8.454031,41.153656,-44.2,-50.7,63,63,4.0,4.0,P,12.586,11.952,11.769,dK7.5-,227
250,10.56317,41.828317,56.6,-9.8,66,66,5.3,5.3,P,11.996,11.335,11.173,sdK7.0+,154
251,11.279055,42.170844,11.4,-15.8,63,63,4.0,4.0,P,13.423,12.732,12.52,sdK7.0+,298
252,11.54124,42.118521,7.1,-13.5,63,63,4.0,4.0,P,14.262,13.658,13.384,sdM1.5+,185
253,11.202029,42.024508,28.8,-0.4,63,63,4.0,4.0,P,14.641,14.05,13.887,dM2.5-,337
254,9.948507,41.562109,10.3,-3.5,63,63,4.1,4.1,P,13.658,13.045,12.793,dM3.5,141
255,11.551649,41.762961,2.4,-12.2,63,63,4.0,4.0,P,14.684,14.009,13.829,dM0.5,497
256,11.441308,41.841688,63.9,-6.2,63,63,4.0,4.0,P,13.914,13.348,13.111,dM0.5-,348
257,11.519535,41.689856,8.3,-5.5,63,63,4.0,4.0,P,13.722,13.138,12.896,dM3.0,179
258,11.068347,41.440721,18.4,-23.4,63,63,4.0,4.0,P,12.407,11.813,11.579,dM3.0,98
259,10.657135,41.99713,16.4,-14.9,63,63,4.0,4.0,P,12.615,11.963,11.769,dM2.0-,145
260,8.351078,42.025303,-9.3,-23.1,63,63,4.0,4.0,P,13.854,13.188,12.949,dM3.5,155
261,8.700536,41.96273,-12.4,-22.1,63,63,4.0,4.0,P,12.582,11.944,11.806,dK7.0+,249
262,9.04461,42.438662,-34.5,-9.3,63,63,4.0,4.0,P,11.819,11.159,10.981,dM1.0-,121
263,9.001099,42.509671,24.3,-30.5,63,63,4.0,4.0,P,14.269,13.685,13.487,dM0.5,410
264,9.482639,42.610143,55.2,-17.5,63,63,4.0,4.0,P,13.402,12.674,12.448,dM1.5,229
265,9.17631,42.527979,40.1,-1.0,64,64,4.0,4.0,P,15.042,14.402,14.123,dM2.0+,445
