DEdeg,solution_id,designation,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
34.57266,1.64E+18,Gaia DR3 140019545919456640,1.40E+17,41.35983586,0.034785025,34.57255661,0.036030468,4.838049351,0.041152924,117.562706,1.0140624,20865.11596,14.88881493,15.910529,13.886622,2.0239067
57.482675,1.64E+18,Gaia DR3 1034517949270259840,1.03E+18,127.3753451,0.026911262,57.48246889,0.025420867,4.52932736,0.038646452,117.19904,0.9684236,9406.031444,15.753851,16.972353,14.656221,2.3161316
58.033585,1.64E+18,Gaia DR3 1035344545791854080,1.04E+18,126.3988309,0.039407983,58.03362729,0.039614324,6.826696957,0.05847189,116.75178,1.0039263,4071.941603,16.662863,18.40509,15.409478,2.9956121
40.699277,1.64E+18,Gaia DR3 381133684157938816,3.81E+17,9.965100242,0.051067162,40.69912076,0.041436411,7.458723355,0.063951515,116.63091,1.1143118,5468.995979,16.34259796,17.759108,15.174965,2.5841427
45.089644,1.64E+18,Gaia DR3 397821762406577792,3.98E+17,18.35531259,0.024255415,45.08970895,0.022538263,3.320495029,0.028534193,116.36898,1.0063776,18535.5763,15.0173521,15.798023,14.149836,1.6481876
6.060891,1.64E+18,Gaia DR3 2564605928280708864,2.56E+18,18.80817947,0.034647848,6.060867841,0.028074443,4.708247973,0.040518638,116.19957,1.0684606,9254.346484,15.77150249,17.050055,14.654441,2.3956137
2.712385,1.64E+18,Gaia DR3 3090433551650975360,3.09E+18,124.5727704,0.028721031,2.712448672,0.023010455,4.319494904,0.03718373,116.16625,1.0091498,14362.89447,15.29426193,16.327492,14.281306,2.0461855
34.046323,1.64E+18,Gaia DR3 136934041413129216,1.37E+17,44.94973062,0.052109942,34.04629782,0.047110036,7.404118158,0.063956715,115.76765,1.0353827,5676.027499,16.30225563,17.807657,15.110673,2.6969843
35.888226,1.64E+18,Gaia DR3 140418153243108992,1.40E+17,43.84558919,0.027743742,35.88815224,0.025376376,3.815492934,0.032964725,115.74473,1.1060853,17855.97719,15.05790806,15.996539,14.099063,1.8974762
40.589272,1.64E+18,Gaia DR3 380812558041753344,3.81E+17,9.364268053,0.045161378,40.5891914,0.035762202,6.259812632,0.05409026,115.72902,1.6352137,15051.14338,15.24344349,16.401144,14.171198,2.2299461
41.377014,1.64E+18,Gaia DR3 381102137621523712,3.81E+17,8.357680358,0.04622066,41.37691218,0.045581918,7.392578212,0.063934565,115.62725,1.0451434,4391.721185,16.58078003,18.073126,15.383509,2.6896172
57.408605,1.64E+18,Gaia DR3 1081649859520614272,1.08E+18,121.5888704,0.051750034,57.40829753,0.047928575,9.178445307,0.07942098,115.567024,1.3294694,5560.878275,16.32450867,17.945633,15.095666,2.849967
35.395511,1.64E+18,Gaia DR3 141044359475741312,1.41E+17,39.85091363,0.026090134,35.39552756,0.025325095,3.441655071,0.02978891,115.53478,1.0145135,16016.90544,15.17592049,16.067617,14.248369,1.8192482
32.920164,1.64E+18,Gaia DR3 3439395246405292544,3.44E+18,96.82405595,0.029530196,32.92020011,0.026275655,3.639154134,0.03152875,115.423355,1.0077049,15507.57752,15.21100712,16.121033,14.264553,1.8564796
41.440721,1.64E+18,Gaia DR3 369284243048936576,3.69E+17,11.06824055,0.056231886,41.44060355,0.056112919,8.968983908,0.07780493,115.27526,1.2844664,9709.713679,15.71935081,16.621738,13.984577,2.6371613
34.906817,1.64E+18,Gaia DR3 140080156497375360,1.40E+17,42.83238315,0.029310947,34.90671638,0.025119388,3.636035195,0.031575724,115.15287,0.98760533,18182.91238,15.03820801,15.955877,14.092298,1.8635798
56.64843,1.64E+18,Gaia DR3 1033494754917584256,1.03E+18,123.2432605,0.025542263,56.64835948,0.024881959,3.949555732,0.034306005,115.127235,0.95239896,9609.177167,15.730651,16.738823,14.737075,2.001748
41.246387,1.64E+18,Gaia DR3 375215047424861056,3.75E+17,12.13351349,0.023286948,41.24631061,0.017283566,3.427693901,0.0297913,115.05688,0.97081345,15904.45654,15.18356991,16.125345,14.225404,1.8999414
41.722531,1.64E+18,Gaia DR3 381115714013200256,3.81E+17,8.506916696,0.02191921,41.72216934,0.021889515,3.344931109,0.029096209,114.96107,0.9955845,17532.98775,15.07772732,15.907647,14.17649,1.7311573
55.623382,1.64E+18,Gaia DR3 1033331614880304512,1.03E+18,122.8909317,0.051361486,55.62309365,0.044103634,7.979940634,0.06944184,114.91545,1.3327339,9116.871712,15.78775215,17.099024,14.657499,2.4415245
0.620219,1.64E+18,Gaia DR3 3089561226613083520,3.09E+18,123.3038432,0.038005657,0.620023861,0.031099519,5.731544068,0.049878504,114.9101,2.0138226,22999.49678,14.78307056,15.897928,13.724229,2.1736994
21.57353,1.64E+18,Gaia DR3 3423445730734377856,3.42E+18,91.9980727,0.028173029,21.57338883,0.024919517,3.611724353,0.031534817,114.53133,0.99447405,17720.48536,15.06617737,15.976357,14.09249,1.8838673
2.762157,1.64E+18,Gaia DR3 3090444787285172992,3.09E+18,124.2726134,0.026823185,2.762101751,0.019719241,3.781519946,0.03305494,114.40105,1.030391,17391.54646,15.08652115,15.98714,14.149432,1.8377075
56.923026,1.64E+18,Gaia DR3 1034067944072345984,1.03E+18,127.3302544,0.022739025,56.92298007,0.021731898,3.537014531,0.031058956,113.88067,0.9734018,13660.63931,15.34868908,16.28123,14.39631,1.8849211
25.059771,1.64E+18,Gaia DR3 2844049041864332928,2.84E+18,348.5900126,0.040704876,25.05979213,0.041104976,6.495647562,0.05712004,113.71924,0.9331724,4975.078895,16.44536781,17.821678,15.296034,2.5256443
55.306488,1.64E+18,Gaia DR3 1033116522916739456,1.03E+18,122.9664966,0.028604317,55.30643273,0.026918462,4.475378295,0.03937129,113.67111,0.87585217,10313.18808,15.65388489,16.843077,14.569655,2.2734213
42.584772,1.64E+18,Gaia DR3 387344649247560832,3.87E+17,10.73466933,0.022098558,42.58468815,0.015897462,2.904547799,0.02561735,113.38206,0.97743464,23567.15711,14.75659847,15.544349,13.883548,1.6608009
57.238828,1.64E+18,Gaia DR3 1035016204132262784,1.04E+18,123.6493267,0.033651024,57.2388452,0.031796675,5.25298556,0.04653795,112.87531,1.0156876,5467.053369,16.34298325,17.657278,15.21458,2.4426985
44.931404,1.64E+18,Gaia DR3 397813722227832832,3.98E+17,18.17799044,0.027291447,44.9313482,0.023261763,3.399953681,0.030219678,112.50794,1.061796,19792.83527,14.94609642,15.842917,14.012623,1.8302946
39.190382,1.64E+18,Gaia DR3 1352058045539468160,1.35E+18,253.8468881,0.020137277,39.19035922,0.022246026,2.631918862,0.023498047,112.00585,1.0225449,11566.65767,15.52934742,16.375593,14.6311035,1.7444897
57.645522,1.64E+18,Gaia DR3 1034943705084171136,1.03E+18,125.289063,0.028120121,57.64545183,0.030378632,4.599002325,0.041097984,111.90335,0.9659306,7406.754386,16.01329613,17.197685,14.938284,2.2594013
36.825169,1.64E+18,Gaia DR3 1294914776976772864,1.29E+18,224.8489054,0.016970674,36.82520428,0.02003324,2.954416754,0.026500566,111.48505,0.9855048,11512.95901,15.53439903,16.393255,14.623142,1.770113
21.724284,1.64E+18,Gaia DR3 3423451434451008512,3.42E+18,92.41207155,0.05427463,21.72435372,0.044465337,6.380100331,0.05726587,111.41191,2.9809978,47649.07709,13.99223042,15.00062,12.989651,2.0109692
24.178759,1.64E+18,Gaia DR3 3427947268778281344,3.43E+18,89.38106496,0.025782326,24.17869852,0.022082351,3.38021551,0.030365786,111.31658,1.0539538,15719.40416,15.196277,16.18545,14.201246,1.9842033
21.588452,1.64E+18,Gaia DR3 674713424895894784,6.75E+17,115.827674,0.053583823,21.58839264,0.043855395,6.449584594,0.058129385,110.952225,1.0059592,5158.573032,16.4060421,17.482409,15.370392,2.1120167
21.588452,1.64E+18,Gaia DR3 674713424895894784,6.75E+17,115.827674,0.053583823,21.58839264,0.043855395,6.449584594,0.058129385,110.952225,1.0059592,5158.573032,16.4060421,17.482409,15.370392,2.1120167
58.836643,1.64E+18,Gaia DR3 858130759184986624,8.58E+17,174.7471673,0.031935893,58.83630907,0.038779926,5.470983886,0.049509786,110.50308,1.0632521,4326.332264,16.59706688,17.527103,15.646281,1.8808222
35.439342,1.64E+18,Gaia DR3 140332283961931776,1.40E+17,44.43191304,0.047649693,35.43924489,0.051365662,6.84820139,0.061984636,110.48224,1.1155603,6970.774367,16.07916451,17.595478,14.870496,2.7249823
26.17152,1.64E+18,Gaia DR3 4008632413470868608,4.01E+18,185.5184957,0.027647352,26.1716744,0.026607841,3.774035861,0.034311198,109.99429,1.0655326,12879.49356,15.41261959,16.354967,14.452686,1.9022808
40.900795,1.64E+18,Gaia DR3 374967691667556992,3.75E+17,12.98979399,0.02022535,40.90075523,0.015211745,2.809586172,0.025632039,109.612274,1.173935,26856.77657,14.614732,15.417432,13.73043,1.6870022
44.481664,1.64E+18,Gaia DR3 376577376691206272,3.77E+17,14.92194581,0.027288662,44.48161157,0.018491384,3.669607123,0.033518024,109.481606,1.0262902,17245.41141,15.0956831,16.02286,14.145162,1.877698
26.18999,1.64E+18,Gaia DR3 3429357736036235392,3.43E+18,87.24600458,0.054891918,26.18972751,0.04114126,6.976563156,0.06379983,109.350815,0.99598825,5114.946583,16.41526413,17.326347,15.470055,1.8562927
40.039992,1.64E+18,Gaia DR3 368728783518015104,3.69E+17,9.799328264,0.044603799,40.03992123,0.039601225,6.251581414,0.05741318,108.887566,1.1132954,4575.095797,16.53636551,17.956251,15.372752,2.583499
20.946707,1.64E+18,Gaia DR3 3422979503443413632,3.42E+18,90.28554244,0.029452039,20.94663956,0.025973145,3.746605043,0.034410413,108.879974,0.9654418,21605.94156,14.85093403,15.716369,13.934624,1.781745
56.230656,1.64E+18,Gaia DR3 1033411123314240256,1.03E+18,122.3747615,0.033737399,56.23054828,0.032945711,5.07951559,0.046745073,108.66419,1.8902425,21404.06748,14.86112595,15.838477,13.879962,1.9585152
25.45859,1.64E+18,Gaia DR3 3426646924480320128,3.43E+18,91.28799269,0.025042659,25.4585824,0.021460688,3.100958638,0.028546942,108.62665,1.0451498,18628.90757,15.011898,15.7969,14.142616,1.6542835
39.31349,1.64E+18,Gaia DR3 368762872673774592,3.69E+17,11.33291138,0.025552718,39.31344596,0.020995855,3.594789857,0.03318965,108.31056,0.964915,11344.01476,15.55045,16.500963,14.571123,1.9298401
37.078213,1.64E+18,Gaia DR3 141624970334594560,1.42E+17,41.82465989,0.033604741,37.07813444,0.028841848,4.003016221,0.037109967,107.86903,1.0715086,15860.38161,15.186583,16.12007,14.2304945,1.889575
57.619286,1.64E+18,Gaia DR3 1034488060593578368,1.03E+18,128.1269936,0.018109702,57.61921111,0.016611122,3.027018163,0.028114345,107.668106,1.0393227,16018.19822,15.175833,16.227915,14.153059,2.0748558
42.713469,1.64E+18,Gaia DR3 387396639827390592,3.87E+17,10.43609199,0.063776627,42.71346284,0.048886757,8.087246894,0.07533727,107.34723,3.58293,26010.7406,14.64948463,15.890371,13.5478735,2.3424978
34.858135,1.64E+18,Gaia DR3 4017113290253917440,4.02E+18,185.9116376,0.029065341,34.85785294,0.022333462,5.041458066,0.047108084,107.01896,1.0259342,7649.112571,15.9783392,16.887388,15.036662,1.8507261
26.799206,1.64E+18,Gaia DR3 739863096613019904,7.40E+17,151.0811625,0.037958909,26.7991733,0.030053765,4.984494596,0.046669398,106.80435,0.9641346,8154.831109,15.90882969,17.039917,14.855689,2.184228
41.193221,1.64E+18,Gaia DR3 381403820419479168,3.81E+17,9.077759241,0.026043655,41.19313432,0.024726231,3.72486985,0.03492511,106.65306,0.9669984,11031.80194,15.58075047,16.51216,14.622291,1.8898687
27.152794,1.64E+18,Gaia DR3 2808555225970537088,2.81E+18,11.24916654,0.060605232,27.15261999,0.033065904,7.790994484,0.073073186,106.61906,1.1360488,5340.453558,16.36842155,17.16,14.951314,2.2086859
46.556042,1.64E+18,Gaia DR3 401009968170154880,4.01E+17,18.33035475,0.049517468,46.55593707,0.034761574,6.231812802,0.058498602,106.52926,2.3610034,29568.67959,14.51028728,15.721315,13.370663,2.3506527
24.735671,1.64E+18,Gaia DR3 1266879566929809920,1.27E+18,221.0249751,0.034395382,24.73567813,0.044487417,6.266813267,0.058969416,106.27226,0.9720728,4521.869313,16.54907227,17.818333,15.440921,2.3774118
25.53647,1.64E+18,Gaia DR3 3995747717740880896,4.00E+18,167.6541306,0.026076101,25.53647001,0.022530949,3.069599365,0.028938796,106.07212,0.87511325,15955.88993,15.1800642,16.06627,14.253378,1.8128929
61.22235559,1.64E+18,Gaia DR3 1048834694471265920,1.05E+18,158.2378488,0.038371846,61.22258663,0.045404729,6.47695714,0.061294384,105.66966,0.9865745,2822.006402,17.060972,18.565722,15.875142,2.6905794
36.754789,1.64E+18,Gaia DR3 774771044606386304,7.75E+17,164.1247641,0.030155623,36.75472392,0.032524094,4.734138786,0.044833675,105.59337,1.0376776,7348.334568,16.02189445,17.146582,14.964019,2.1825628
58.255359,1.64E+18,Gaia DR3 1083178558640108928,1.08E+18,122.903459,0.024351528,58.25521021,0.025033772,3.797231607,0.035969935,105.56682,2.391822,46020.60852,14.02998638,14.823345,13.149393,1.6739521
57.275931,1.64E+18,Gaia DR3 1035036682536309248,1.04E+18,124.0516103,0.031876381,57.27588346,0.034822706,5.141406262,0.04871062,105.55001,1.0003214,5282.468794,16.38027382,17.755735,15.22947,2.5262651
35.04126,1.64E+18,Gaia DR3 3455669702123348096,3.46E+18,85.02600051,0.040802643,35.04116458,0.031286605,4.739006077,0.044963837,105.39595,1.2134893,11246.47762,15.5598259,16.55178,14.581775,1.970006
2.567772,1.64E+18,Gaia DR3 3799745339000160128,3.80E+18,175.2349937,0.045484625,2.567636955,0.032851618,5.30806951,0.050410002,105.29794,0.91173327,6804.607632,16.10536003,17.009235,15.171129,1.8381062
46.320766,1.64E+18,Gaia DR3 398142235685971584,3.98E+17,20.19002251,0.024697239,46.32062329,0.02154265,3.449595226,0.032804668,105.155624,1.0529721,23342.72493,14.7669878,15.590965,13.878727,1.7122383
58.809187,1.64E+18,Gaia DR3 1046850797537190144,1.05E+18,151.7098758,0.034772191,58.80914013,0.044607174,5.733665226,0.054621954,104.96998,1.0057851,3234.570166,16.91282463,18.15395,15.824069,2.3298807
37.655065,1.64E+18,Gaia DR3 2097028163213708672,2.10E+18,282.9169833,0.022442373,37.65507436,0.025392652,2.948042117,0.028090136,104.94937,1.0076429,10480.96524,15.63636398,16.54602,14.690621,1.8553991
35.348973,1.64E+18,Gaia DR3 140863902129527808,1.41E+17,40.74333617,0.063209943,35.34899578,0.046846714,6.906263491,0.065826625,104.915955,1.088872,5172.808312,16.40305138,17.760105,15.266992,2.4931135
55.718867,1.64E+18,Gaia DR3 1081045299924189056,1.08E+18,120.8186563,0.041321967,55.71879978,0.040029984,6.382204948,0.06097434,104.670334,3.999353,127899.8971,12.92019176,13.64999,12.080967,1.5690231
28.394234,1.64E+18,Gaia DR3 296101612391901312,2.96E+17,23.75270456,0.036243021,28.39423919,0.032872003,4.567272583,0.043767966,104.351944,1.0270872,7664.804091,15.97611427,17.08388,14.935441,2.1484385
34.83763,1.64E+18,Gaia DR3 140252126987667456,1.40E+17,43.27316403,0.036222506,34.83750963,0.032166794,4.480758566,0.043151133,103.83872,1.0031172,9516.006852,15.74123001,16.898485,14.678709,2.2197762
49.465577,1.64E+18,Gaia DR3 1556130392952747136,1.56E+18,198.3562178,0.057604533,49.46555395,0.07254985,8.799506692,0.08483587,103.72389,1.6042389,5563.631449,16.32397079,17.464722,14.923774,2.540948
35.896955,1.64E+18,Gaia DR3 140978216979165440,1.41E+17,41.25694722,0.02523943,35.89693682,0.02240645,2.835388338,0.027341083,103.70432,1.0402415,20123.48111,14.92810917,15.791188,14.009548,1.78164
0.24225803,1.64E+18,Gaia DR3 2543805401667242880,2.54E+18,6.515655522,0.060260396,0.242232051,0.039958011,7.017959686,0.06768935,103.67893,1.0281501,3746.025154,16.75344086,18.635717,15.460719,3.1749983
24.831964,1.64E+18,Gaia DR3 2840992536978366336,2.84E+18,349.9227816,0.024874225,24.8319392,0.021338271,3.431388807,0.033134744,103.55863,1.0237216,13644.40216,15.34998035,16.257513,14.412789,1.8447237
24.831964,1.64E+18,Gaia DR3 2840992536978366336,2.84E+18,349.9227816,0.024874225,24.8319392,0.021338271,3.431388807,0.033134744,103.55863,1.0237216,13644.40216,15.34998035,16.257513,14.412789,1.8447237
29.702229,1.64E+18,Gaia DR3 4011889441790129536,4.01E+18,186.3416562,0.036622524,29.70218451,0.030968616,4.46456148,0.04312626,103.52304,1.0995947,11678.82203,15.5188694,16.6983,14.440173,2.2581263
57.0541,1.64E+18,Gaia DR3 1034433153731730176,1.03E+18,128.21863,0.033841651,57.05394442,0.031525549,4.608243115,0.0445385,103.46651,0.98687357,6125.420254,16.219526,17.627699,15.053865,2.5738335
47.460911,1.64E+18,Gaia DR3 398523250824897024,3.99E+17,19.12745176,0.03342909,47.46085451,0.023644924,4.036924207,0.03903375,103.42139,1.0610424,14228.08839,15.30450058,16.31228,14.31401,1.998271
41.162181,1.64E+18,Gaia DR3 1534743929718191232,1.53E+18,187.6896788,0.031420361,41.1620691,0.038754158,5.735845485,0.05547939,103.38696,0.9988219,4410.840925,16.57606316,17.686884,15.547843,2.139041
41.16213,1.64E+18,Gaia DR3 1534743929718191232,1.53E+18,187.6896788,0.031420361,41.1620691,0.038754158,5.735845485,0.05547939,103.38696,0.9988219,4410.840925,16.57606316,17.686884,15.547843,2.139041
54.662579,1.64E+18,Gaia DR3 1032285017248302208,1.03E+18,124.7951708,0.027272141,54.66257268,0.024504745,3.605020968,0.034872215,103.37803,1.0792203,10405.20931,15.64423943,16.661581,14.647458,2.014123
41.198913,1.64E+18,Gaia DR3 374991812203857792,3.75E+17,12.86590761,0.02305587,41.19889298,0.018106578,2.942792473,0.028495038,103.27386,1.0066547,14071.14725,15.31654263,16.123543,14.426999,1.6965437
24.985944,1.64E+18,Gaia DR3 3426548415111731328,3.43E+18,91.69668635,0.036258347,24.98581424,0.030892167,4.167555914,0.040375777,103.219215,0.9682188,10802.33003,15.60357285,16.619225,14.598973,2.0202513
5.279871,1.64E+18,Gaia DR3 3814030297147432192,3.81E+18,172.0726317,0.031856302,5.279814275,0.029283974,3.97790103,0.03855374,103.17808,1.0998387,11896.77591,15.4987936,16.585493,14.460126,2.1253672
58.441244,1.64E+18,Gaia DR3 1035193603461339776,1.04E+18,124.9045436,0.023234531,58.44116319,0.023967918,3.51523006,0.034109566,103.05702,1.0282297,9961.9886,15.69150162,16.726635,14.680394,2.0462408
21.86774,1.64E+18,Gaia DR3 3423471152644055296,3.42E+18,92.06172458,0.060781498,21.86773423,0.051975731,6.766120606,0.06566332,103.04261,1.0414183,4422.328329,16.57324028,18.254148,15.319948,2.9342003
43.39173653,1.64E+18,Gaia DR3 1499475062737477888,1.50E+18,209.9135393,0.051685762,43.39182285,0.058517102,7.708647517,0.074901424,102.91724,1.0733147,1847.897176,17.520672,18.994408,16.352566,2.641842
34.898121,1.64E+18,Gaia DR3 140088437194347264,1.40E+17,42.37432445,0.03636802,34.89802212,0.031256948,4.43911059,0.043149874,102.876564,1.0799901,10448.91592,15.63968849,16.767332,14.591787,2.1755447
45.018094,1.64E+18,Gaia DR3 397818738749617920,3.98E+17,18.19597294,0.038563631,45.0179359,0.030447191,4.260347189,0.041423272,102.84912,0.9586371,9792.723927,15.7101078,16.916023,14.631006,2.285017
58.326441,1.64E+18,Gaia DR3 1035551460136273920,1.04E+18,125.4395389,0.02884631,58.32637659,0.025597921,4.213055989,0.040967334,102.83939,1.067034,9708.856419,15.71944714,16.910925,14.628095,2.2828302
6.5309338,1.64E+18,Gaia DR3 1162397374988084224,1.16E+18,231.212522,0.077208333,6.530587647,0.064170711,8.182308097,0.07967998,102.68964,0.9656244,2528.146359,17.18036079,18.315468,16.119474,2.1959934
34.796484,1.64E+18,Gaia DR3 137257435270717568,1.37E+17,45.50295514,0.049386695,34.79632201,0.042228762,6.594670892,0.06444309,102.33325,1.053055,7557.004269,15.99149227,17.56338,14.776584,2.7867956
11.673903,1.64E+18,Gaia DR3 3927991688071014144,3.93E+18,191.9789154,0.040292338,11.67377512,0.027387086,5.136128532,0.05020763,102.29777,1.0280168,6406.491589,16.17081642,17.082602,15.220083,1.8625183
23.657223,1.64E+18,Gaia DR3 3424694569783902848,3.42E+18,90.43114067,0.030919239,23.65715992,0.02559768,3.539146374,0.03466445,102.09729,1.035206,15248.20405,15.22932053,16.08672,14.292795,1.7939243
44.650124,1.64E+18,Gaia DR3 397751084425066240,3.98E+17,18.98503332,0.028498543,44.65009198,0.026332848,3.743302218,0.03672968,101.91492,1.0251886,13494.0044,15.36201477,16.360487,14.366641,1.9938459
35.338554,1.64E+18,Gaia DR3 138793590453998464,1.39E+17,45.71788324,0.034362685,35.33832999,0.028925607,4.046665403,0.039793964,101.69043,0.97844934,11183.07527,15.56596375,16.584568,14.559359,2.0252094
0.476395,1.64E+18,Gaia DR3 3651930706613591424,3.65E+18,221.9479711,0.045132209,0.476302033,0.040351413,5.280110152,0.052018348,101.50476,0.98018664,5372.731966,16.36187935,17.419466,15.343726,2.0757399
23.122431,1.64E+18,Gaia DR3 3424418523645468928,3.42E+18,88.72781981,0.028676847,23.12236603,0.02401283,3.555199239,0.03514451,101.15945,1.0159211,12980.54933,15.4041338,16.368181,14.427943,1.940238
41.214791,1.64E+18,Gaia DR3 375211405292593408,3.75E+17,11.90517275,0.041241474,41.21480094,0.033656113,5.216571964,0.051691394,100.91761,2.390787,19552.9825,14.95933437,16.05129,13.919961,2.1313295
45.450662,1.64E+18,Gaia DR3 377060302814935680,3.77E+17,16.01933051,0.042573024,45.45057562,0.029325569,5.180123114,0.0513611,100.85694,1.0677854,5726.764825,16.292593,17.746862,15.115069,2.631793
33.362294,1.64E+18,Gaia DR3 136732590266998400,1.37E+17,43.14219126,0.033723045,33.36214616,0.028940186,3.735941623,0.03713457,100.60549,1.0714897,13670.07091,15.34793949,16.417881,14.322405,2.0954762
38.673613,1.64E+18,Gaia DR3 367838458272664704,3.68E+17,12.90506233,0.042910993,38.67359507,0.02616724,5.197961261,0.051696744,100.547165,1.0271285,7068.512632,16.06404686,17.324219,14.949034,2.375185
41.689856,1.64E+18,Gaia DR3 375283010987264896,3.75E+17,11.5195289,0.039896391,41.68984484,0.033835467,5.074141281,0.050472703,100.53239,0.9560818,4782.06401,16.48832893,17.897354,15.325893,2.5714607
10.407958,1.64E+18,Gaia DR3 3870571784957017728,3.87E+18,159.8391312,0.029099304,10.4079604,0.027140183,3.280929416,0.032657303,100.465416,0.95115554,13331.62969,15.37515831,16.420712,14.359289,2.0614223
56.217912,1.64E+18,Gaia DR3 1033447475917638656,1.03E+18,123.4451241,0.033705562,56.21774942,0.029551772,4.146812474,0.04141921,100.118095,0.9684133,8773.270285,15.82946301,16.986343,14.761429,2.2249146
34.421562,1.64E+18,Gaia DR3 134751029796674432,1.35E+17,40.46192224,0.040735763,34.42132771,0.031822879,4.095721277,0.04104545,99.78503,1.0043039,9413.973912,15.75293446,16.927176,14.675278,2.2518978
27.703362,1.64E+18,Gaia DR3 2845587980186039680,2.85E+18,347.4891223,0.021027409,27.70333549,0.025304224,3.603926179,0.036250047,99.418526,0.99639434,9200.297404,15.77786255,16.74794,14.811946,1.9359941
22.498929,1.64E+18,Gaia DR3 3424139350770990080,3.42E+18,89.25362439,0.027061025,22.49875231,0.021967359,3.018772585,0.030388974,99.33776,1.0226165,16174.93297,15.16526031,15.958089,14.289222,1.6688671
44.846126,1.64E+18,Gaia DR3 1540976167784611200,1.54E+18,191.6757617,0.01344801,44.84613289,0.016658751,2.933100357,0.029532421,99.31798,1.0550929,13834.32879,15.33497143,16.223438,14.399056,1.8243818
42.898375,1.64E+18,Gaia DR3 373526781679656064,3.74E+17,18.6658462,0.036802977,42.89833095,0.03591143,4.460896064,0.044948842,99.24385,1.0289096,6161.379957,16.21317101,17.46476,15.107259,2.357501
34.507218,1.64E+18,Gaia DR3 140184816260409984,1.40E+17,43.70002466,0.043749075,34.50712372,0.038521569,5.234187471,0.05278335,99.16361,1.3654588,11061.64267,15.57781792,16.829985,14.4648075,2.3651772
24.779804,1.64E+18,Gaia DR3 3428009666062913536,3.43E+18,89.62356234,0.049826778,24.77973321,0.039838251,6.268216978,0.063273236,99.06585,0.9552374,6391.537385,16.1733532,17.555534,15.0196495,2.5358849
38.681813,1.64E+18,Gaia DR3 920190975028860288,9.20E+17,116.4678395,0.051313084,38.68145125,0.03989337,6.099563134,0.061614722,98.995224,1.0809996,4178.80891,16.63473511,17.578173,15.670304,1.9078684
42.616729,1.64E+18,Gaia DR3 375431238897890176,3.75E+17,11.93714068,0.027278248,42.61669238,0.020985501,3.209821889,0.03244198,98.940384,0.9755433,11504.60494,15.53518772,16.482647,14.573527,1.9091196
35.161594,1.64E+18,Gaia DR3 219274989751448960,2.19E+17,59.62400821,0.044204086,35.16160375,0.029213289,5.337847934,0.054062944,98.73395,0.97485584,5601.053564,16.31669235,17.617897,15.190122,2.4277754
34.124036,1.64E+18,Gaia DR3 137155966666964096,1.37E+17,44.01653652,0.041715208,34.12401706,0.031623177,4.32251202,0.04378025,98.73201,1.0552808,9374.195128,15.75753212,16.929878,14.688749,2.241129
44.565705,1.64E+18,Gaia DR3 397594816334876288,3.98E+17,20.75235561,0.062298108,44.56565836,0.056152161,7.768399718,0.078777835,98.61149,1.1003001,3458.704493,16.84008408,18.440077,15.630669,2.8094082
46.604152,1.64E+18,Gaia DR3 401149945446402304,4.01E+17,16.93118263,0.082405381,46.60411085,0.053774122,9.658740475,0.09797892,98.57978,6.3370514,82290.50201,13.39899254,14.459836,12.372984,2.086852
34.617332,1.64E+18,Gaia DR3 134806074097333376,1.35E+17,40.13745501,0.036851361,34.61728822,0.031334598,4.282447374,0.043518543,98.40512,0.9831566,9985.930314,15.68889523,16.84352,14.626666,2.2168531
9.2131,1.64E+18,Gaia DR3 3158264897874457088,3.16E+18,102.7930016,0.046379931,9.212789512,0.046179935,4.852013077,0.04937809,98.262474,1.1098804,7189.575967,16.04560852,16.995274,15.086036,1.9092379
56.863491,1.64E+18,Gaia DR3 1034851685408738304,1.03E+18,126.2304113,0.028455155,56.86342584,0.024902182,3.633805805,0.037001736,98.20636,1.0872455,12601.49503,15.43631172,16.36702,14.481843,1.8851767
8.254711,1.64E+18,Gaia DR3 2701734853833901952,2.70E+18,326.1652324,0.027448488,8.25459354,0.021094143,3.106476777,0.03165757,98.12746,1.0551974,15422.49274,15.21697998,16.21614,14.2242155,1.9919252
57.186892,1.64E+18,Gaia DR3 844418818394753920,8.44E+17,171.6981684,0.020867363,57.18689493,0.022782281,3.061003108,0.031234844,97.999626,1.0210094,8300.920563,15.88955116,16.905144,14.888755,2.016389
26.754112,1.64E+18,Gaia DR3 4006801142495268608,4.01E+18,180.6209936,0.035288367,26.75412842,0.028040485,3.860745997,0.03941417,97.95325,1.1585829,13719.02671,15.34405899,16.208199,14.428335,1.7798634
54.85521337,1.64E+18,Gaia DR3 1574036077249173888,1.57E+18,186.8965222,0.052361447,54.85522743,0.057391118,7.532834937,0.07713194,97.66168,1.0808754,1863.624424,17.51147079,18.974478,16.33214,2.6423378
54.849603,1.64E+18,Gaia DR3 1033052854321614720,1.03E+18,123.9464686,0.022430979,54.84943904,0.018821923,2.763111073,0.028296832,97.64737,1.0584038,17170.13452,15.1004324,15.897547,14.21663,1.6809168
0.454049,1.64E+18,Gaia DR3 3077539647511159680,3.08E+18,125.1614727,0.019106394,0.453959723,0.016072316,2.734411331,0.02801201,97.61568,1.012264,18972.1158,14.99207783,15.757768,14.138236,1.6195316
