designation,source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag
Gaia DR3 2465005739765755008,2465005739765755008,22.97434493341022,-9.246495074027585,1.0376723351153676,0.051877078,1.1413141,8231.556414162937,2.8299458,2908.733,15.898662,3639.114997746837,8.025771,453.4287,16.436052,6534.530475356484,11.808859,553.35834,15.20986
Gaia DR3 5887403253707904128,5887403253707904128,226.55383185444003,-55.37601572645628,1.0026785320570462,0.050127603,0.93472695,6178.908720659012,5.394132,1145.487,16.210087,2179.351949581786,13.814115,157.7627,16.992723,5802.332325072746,11.1410055,520.80865,15.338889
Gaia DR3 1739836864439956864,1739836864439956864,318.7898791176537,7.005396061385022,0.6306795737758305,0.03153,0.9979291,13261.987185450032,3.7226548,3562.5078,15.380845,7001.330451929963,15.435337,453.59103,15.725591,8981.750520875648,13.306213,675.0043,14.864493
Gaia DR3 2173845921053537664,2173845921053537664,327.10325506040334,53.96636355096354,0.4370130396901131,0.021847894,1.0424577,14803.639358215576,12.568913,1177.7979,15.261446,4183.728063098818,14.778567,283.0943,16.284634,15667.501083964597,33.378273,469.3922,14.260396
Gaia DR3 1660619319401022336,1660619319401022336,213.62099077705304,61.17271277988236,0.8539775123372477,0.042693485,1.0602283,3771.568349084448,2.0871873,1807.01,16.746061,1704.5613082078614,8.844666,192.72197,17.25951,2943.2454505505816,11.162246,263.67862,16.075829
Gaia DR3 4107320758962723456,4107320758962723456,259.192165618665,-29.49510604614261,0.9901595977295206,0.04950173,0.98750514,9018.960884010115,3.0602605,2947.1218,15.799476,3878.4972366973557,9.168477,423.02524,16.366884,7525.489882377402,13.868127,542.6465,15.056559
Gaia DR3 6054270567179964672,6054270567179964672,180.32465677676527,-63.773272456218315,1.1321432974669432,0.056600016,1.0672224,3232.264310633269,1.8522404,1745.0565,16.913599,1174.8372580049875,7.445982,157.78137,17.663597,2975.6177180528944,9.24438,321.88397,16.063953
Gaia DR3 2941280676176259328,2941280676176259328,92.77510863441186,-20.503180135658113,0.9040661864806183,0.045197602,1.0231347,4863.965658897221,1.5753003,3087.6433,16.46989,2230.2359550316173,8.290396,269.0144,16.967665,3756.005683839795,6.764441,555.2574,15.81108
Gaia DR3 2023245985202483456,2023245985202483456,288.3732210059582,23.49558449387327,0.9035946714061418,0.045174025,0.9836015,4538.396897490232,1.5548084,2918.9429,16.54511,1605.0182619644181,4.638339,346.033,17.324842,4230.563549627808,4.9967666,846.6602,15.6819
Gaia DR3 2036131814800286848,2036131814800286848,286.7504693312466,26.59916826578709,0.6809714349528181,0.03404427,0.9847677,7115.975628596765,2.3655624,3008.1538,16.05678,3305.991848170731,7.3301754,451.0113,16.540287,5416.584338019747,9.078745,596.6226,15.413582
Gaia DR3 6705284598717614336,6705284598717614336,278.72045029490596,-46.96312565739296,0.676910241548305,0.033841234,1.0426381,12573.26403880972,4.519305,2782.1233,15.438746,6618.335756775515,14.260212,464.11203,15.786671,8479.965121172963,11.222453,755.62494,14.92691
Gaia DR3 5893875357101092864,5893875357101092864,221.70070693565756,-54.64719922283377,0.6175030059109984,0.03087125,0.96503854,12880.831725656622,4.124547,3122.9688,15.412507,5812.212302501817,18.172623,319.83344,15.927689,10615.654924648868,31.74224,334.43307,14.683028
Gaia DR3 5996133511875811968,5996133511875811968,240.06582018795044,-40.571455317577545,1.4244831079041778,0.07121516,0.9841027,4656.656420899632,2.3303154,1998.2946,16.517181,1665.8671949602358,5.0668793,328.7758,17.284441,4342.979951642325,10.266071,423.04205,15.653426
Gaia DR3 2985182766722624256,2985182766722624256,79.4631376921767,-13.874388258799934,0.9014688433075735,0.045067742,0.9691982,5098.581050127888,1.9908954,2560.9487,16.418743,2217.638110767455,8.087011,274.2222,16.973816,4075.263374969354,9.123326,446.68613,15.7225065
Gaia DR3 5724138936723492992,5724138936723492992,121.3906125122497,-16.24348835807796,0.8767118720176524,0.043830052,2.0087423,27674.9240052014,7.132733,3879.9888,14.58215,14980.625603296994,17.275139,867.1783,14.899717,18468.33591934908,15.835068,1166.2935,14.081826
Gaia DR3 6046765369502636800,6046765369502636800,251.75062330356027,-24.964823174154965,0.6780765089128269,0.03389954,1.0785822,13316.306870708207,3.3134599,4018.8525,15.376408,6301.979086913652,9.321588,676.06287,15.839849,10109.763098873445,8.497287,1189.7637,14.736043
Gaia DR3 4293392765309225216,4293392765309225216,287.7551030038319,4.771639101559181,0.7666712473541566,0.038328715,0.92619777,8138.219933740631,3.539062,2299.5415,15.911043,3222.706198588395,9.514382,338.71942,16.567991,7130.438828986457,10.604683,672.38586,15.115105
Gaia DR3 83150261908614784,83150261908614784,38.91577362096982,18.448721283740774,0.7162364313326921,0.035807293,1.3091446,22470.33314495557,9.043975,2484.564,14.808343,11417.25782958904,19.941889,572.5264,15.194637,15972.874362362154,25.159662,634.8605,14.239438
Gaia DR3 5320026975671691392,5320026975671691392,122.84477169952518,-54.856414363532274,0.4170051804759741,0.020847622,0.96848035,14130.556229003043,3.8945177,3628.32,15.311969,6723.8877547388565,14.79096,454.5944,15.769491,10618.598304513887,12.163225,873.0084,14.682728
Gaia DR3 2161538846873088384,2161538846873088384,270.3174862998391,64.89060094254224,1.0813881801952148,0.05406257,1.0261526,2348.4691498693664,1.764935,1330.6265,17.260405,870.5168737278437,10.155442,85.719246,17.9891,2127.2392880861535,8.329463,255.38733,16.428354
Gaia DR3 163027273407668224,163027273407668224,62.74273384555777,27.173745500879377,0.9252318883328352,0.046255745,0.95234746,8142.938566863172,2.8830464,2824.4216,15.910414,3538.3002236112643,10.478194,337.68225,16.466555,6619.446475766307,11.067938,598.07404,15.195842
Gaia DR3 3770024199671424896,3770024199671424896,148.50127157196246,-10.295362208643867,0.9688364513974923,0.0484357,0.9708296,7531.912079602655,3.5645494,2113.0054,15.995104,3719.7145234976747,12.650394,294.0394,16.412268,5453.202901447844,16.377033,332.97867,15.406266
Gaia DR3 2010143929762992768,2010143929762992768,344.7107035953211,57.857411213110446,0.7619259584620568,0.038091477,1.0405234,7492.330014099207,3.6966891,2026.7677,16.000824,3259.754478935085,9.397438,346.87692,16.55558,6051.2088801811105,13.011168,465.0781,15.29329
Gaia DR3 6717233438249883648,6717233438249883648,287.06953406410645,-40.7468110783392,0.6089525750712984,0.030443776,1.113985,15532.825697517428,5.9930673,2591.799,15.209241,7974.463193396864,19.244007,414.38684,15.584289,10770.562742998773,15.938751,675.74695,14.667299
Gaia DR3 5278171037601944192,5278171037601944192,124.8290254432845,-61.19578552555639,1.2156218748540468,0.0607734,1.0500059,2439.212833072749,1.7414585,1400.6724,17.219242,731.7907452160845,7.012155,104.36032,18.177574,2472.4740952812936,9.309764,265.5786,16.265066
Gaia DR3 6068599020419508224,6068599020419508224,200.81172515256583,-51.3492483780914,1.4584976759456438,0.07291565,0.98768556,2623.7572814331074,1.7942097,1462.347,17.140059,769.0367029556354,8.108437,94.84402,18.123674,2666.862631522969,9.330115,285.83383,16.182894
Gaia DR3 6219080419470713984,6219080419470713984,222.86132699272366,-28.80821974952325,1.2108254388683526,0.060533606,0.8557187,4945.833408395482,2.9267755,1689.8575,16.451769,2137.0984953081966,10.774108,198.35503,17.01398,3972.1105344174302,12.433789,319.46097,15.750342
Gaia DR3 2100513511994601728,2100513511994601728,287.5003412111791,39.71200498963256,0.3502763575388862,0.0175116,0.9903008,20635.666993318635,4.2503896,4855.006,14.900821,8340.558932477832,17.28687,482.47943,15.535554,17594.451220020015,13.817213,1273.372,14.134457
Gaia DR3 4039970212928505984,4039970212928505984,267.6375344577753,-36.97045603656872,0.7392848594064391,0.036959562,0.9032314,14408.846637629698,4.7769437,3016.3318,15.290793,6333.7145642078285,12.076018,524.487,15.834396,11761.417306305371,20.942785,561.5976,14.571747
Gaia DR3 4525858351227047424,4525858351227047424,277.4892750418148,20.383530955056198,0.5716571058755223,0.028579231,1.2169809,14709.47380417479,2.991763,4916.657,15.268374,7048.063160365317,8.188219,860.75653,15.718368,11042.120193151592,6.9974365,1578.0237,14.6402645
Gaia DR3 1565098456464929664,1565098456464929664,201.50962989174306,55.19611877079836,0.5135537706678578,0.02567443,1.0174081,11549.50741811874,4.045313,2855.0344,15.530958,6659.121437287469,18.472338,360.49155,15.78,7070.213730130312,12.916603,547.3741,15.124314
Gaia DR3 5865523178450517120,5865523178450517120,206.8714904159699,-62.47109717038867,0.5761241881058553,0.028802555,0.9604378,10851.206280371873,2.4532814,4423.1396,15.598672,5097.592901027819,6.7276096,757.71234,16.07013,8210.922268301101,8.561816,959.0164,14.961916
Gaia DR3 4537802655274666368,4537802655274666368,281.30011238129276,26.14618612162072,1.424516819290773,0.07121681,1.0060636,2247.6297094450924,1.5168277,1481.7963,17.308056,668.0740755300767,5.8860855,113.50057,18.27648,2258.9876276267714,9.741357,231.8966,16.363111
Gaia DR3 3022895220985890176,3022895220985890176,87.95115624343855,-4.332605869523874,0.7919498221980663,0.039592467,1.0799323,8480.545928243972,2.8940558,2930.3325,15.866307,3438.0267476013064,11.183122,307.42996,16.497768,7294.885596395274,9.397299,776.2747,15.090349
Gaia DR3 4433696977341498368,4433696977341498368,247.86556490381287,4.157867526348189,1.150788469255386,0.057532124,1.0789646,6614.272577072629,3.1457686,2102.5935,16.136162,2975.582784795336,17.289581,172.10265,16.654612,5193.412545023434,13.323724,389.78687,15.459264
Gaia DR3 5536278063627940352,5536278063627940352,114.42226642516563,-41.67395714755299,0.5835238338304973,0.02917249,0.99527514,8820.866446867916,3.1906152,2764.6287,15.823588,4315.738164653742,12.070156,357.55447,16.250904,6431.939916869637,11.59826,554.5608,15.22704
Gaia DR3 2176221622085119616,2176221622085119616,319.79252916320945,54.940956954472334,0.4507958881718463,0.022536933,1.0067707,12790.556696164937,3.8677557,3306.9712,15.420143,3667.8016790685388,7.4066496,495.2039,16.427528,13375.453485577376,11.515737,1161.4935,14.432124
Gaia DR3 5939424447344848512,5939424447344848512,251.60981301681963,-48.55961955536187,0.37053958476872106,0.018524626,0.9894412,51640.69370298041,17.893175,2886.0554,13.904886,14897.906561382519,27.095255,549.83453,14.905729,54046.70383354949,45.08082,1198.8848,12.915973
Gaia DR3 5629627562898406656,5629627562898406656,140.35031087248964,-34.60211622939714,0.7040692566613305,0.035198994,2.0635386,22219.273551374303,5.6896534,3905.2068,14.820542,10801.979208134197,8.651659,1248.5443,15.254784,16575.306787456273,12.701331,1305.0055,14.199242
Gaia DR3 189369196890370944,189369196890370944,84.71657680067452,37.02727700900976,0.9150329656614087,0.045745835,0.9660211,8875.795919321386,4.418689,2008.6945,15.816849,3901.100336792922,11.484139,339.6946,16.360575,7131.091824877991,18.372355,388.14252,15.1150055
Gaia DR3 3373947057282410368,3373947057282410368,95.57864460003968,19.494569164019115,0.7366644957620445,0.036828544,1.6491289,30639.546752848557,28.694506,1067.7844,14.471661,15041.898574678537,15.729303,956.29785,14.895286,23067.862495722515,18.145958,1271.2397,13.840377
Gaia DR3 3435646255352679680,3435646255352679680,96.67139135009577,30.884643889120873,0.5494841730007304,0.027470715,1.0806898,25109.62975986358,16.407225,1530.4008,14.687766,14277.719120910862,34.830658,409.91815,14.951895,15667.789603425877,23.741337,659.93713,14.260376
Gaia DR3 5245237060891256576,5245237060891256576,155.06185203880196,-66.4444788664152,0.5363310639412789,0.026813144,0.9690881,10687.546783891148,19.621521,544.68494,15.615171,4838.43170541238,33.157204,145.924,16.126781,8631.391241335832,57.29747,150.64175,14.907694
Gaia DR3 6558543983026772480,6558543983026772480,328.47164558725154,-51.58424867444622,0.5347244432833406,0.026732823,1.0154681,14282.087118268937,3.678832,3882.2341,15.300387,7971.794055437335,11.314957,704.53595,15.584652,9128.526617863025,8.54354,1068.4712,14.846893
Gaia DR3 1997524113249669760,1997524113249669760,355.3050894038329,55.623667914715774,1.620098360359055,0.08099461,1.1032472,2030.6121781136862,1.708807,1188.3215,17.418299,487.58270720211704,5.909264,82.51158,18.618422,2323.565937088286,8.625849,269.37244,16.332508
Gaia DR3 5523408829781791744,5523408829781791744,128.1896233218213,-43.73360711486577,0.5710618409061455,0.02854946,1.0424745,10146.173032311586,3.5233507,2879.6943,15.671611,4010.7053149897624,12.362227,324.43225,16.33049,8928.335446130734,13.495062,661.60016,14.870969
Gaia DR3 1863374486260373376,1863374486260373376,308.1192226240872,31.65602128006997,0.5683749397233085,0.028415132,1.0985774,11445.267091923086,3.1426246,3641.9453,15.540802,4630.726787546648,6.8574357,675.28546,16.17442,9808.695086760375,10.076665,973.4069,14.7688675
Gaia DR3 6274083346914051456,6274083346914051456,212.23775254808263,-25.76190109060355,2.3590799367879565,0.117938995,1.0041895,1425.4428387119049,2.133722,668.05457,17.802492,311.14078485600976,9.944305,31.288338,19.10615,1616.1498740730162,11.918247,135.60298,16.726692
Gaia DR3 5860870148385876992,5860870148385876992,185.04874914518285,-65.07550555124175,0.4070250877603098,0.020348666,0.9931589,20310.900800512238,4.3089685,4713.6343,14.918044,10092.89193187451,11.378883,886.9844,15.328504,14575.98447178175,10.259931,1420.6709,14.3388
Gaia DR3 5854193638891734656,5854193638891734656,214.6162941386263,-62.84442375306613,0.5923263586389723,0.029612552,1.1136305,11599.243668666435,2.5282478,4587.8584,15.526293,5331.660861461486,5.2307835,1019.28534,16.021385,9239.994654084265,6.4462667,1433.387,14.833716
Gaia DR3 2037689582252541312,2037689582252541312,285.7297848747775,28.6887808988351,1.0475037765259962,0.052368525,0.9309969,2775.383198145222,1.5675905,1770.4772,17.07906,1068.5433419363478,6.1442747,173.90878,17.766562,2421.84612602275,10.498543,230.68402,16.287529
Gaia DR3 5958759909118520960,5958759909118520960,261.8936663959865,-42.83352886463061,0.6071785918986492,0.030355066,0.97692645,15055.927902379095,4.633972,3249.033,15.243098,6793.371955991491,19.306526,351.8692,15.758328,12382.438169205896,46.383263,266.9592,14.51588
Gaia DR3 6588472685238542080,6588472685238542080,329.44764833363416,-33.902900792164544,0.5469286718875705,0.027342953,1.015888,26349.40664173814,5.413942,4866.954,14.63544,12505.277999902837,19.20274,651.22363,15.095809,19644.71502701292,16.988224,1156.3724,14.014781
Gaia DR3 5536112415329377408,5536112415329377408,114.02975676747835,-42.484993791676324,1.1869302136748727,0.059338957,1.0405456,2203.03234343154,1.5638639,1408.711,17.329815,713.1767282793456,7.7912416,91.5357,18.20555,2144.5534655517718,10.869974,197.2915,16.419554
Gaia DR3 4106776328902194304,4106776328902194304,281.433114544837,-11.413111585132777,0.8448466645955657,0.042236954,0.9734764,8069.862232270303,3.9010758,2068.6248,15.920201,3239.5047575471426,13.313092,243.33226,16.562346,7140.696227449961,19.012075,375.5874,15.113544
Gaia DR3 5940725444479523968,5940725444479523968,248.20348927016047,-48.97148481951377,0.5940148307203494,0.02969696,0.99979264,14986.74172523601,3.868739,3873.8054,15.248098,5399.351396340263,12.621241,427.7988,16.007689,14190.851539628111,27.8582,509.39584,14.367874
Gaia DR3 2853148943692584960,2853148943692584960,0.24316027657713804,25.672528595507217,0.9255904498683848,0.04627363,0.9297258,5655.261493548779,1.8381917,3076.5352,16.306234,2470.6208228840896,8.762286,281.96075,16.856527,4535.761607584885,8.318802,545.2422,15.60627
Gaia DR3 3083590534879421056,3083590534879421056,121.48346944030013,-0.1625872140860102,1.0168525728250861,0.050836157,1.0721282,7268.165694721485,2.5936663,2802.2747,16.033804,2958.9348923308585,9.153144,323.26978,16.660704,6134.9661692471955,8.538476,718.50836,15.278365
Gaia DR3 2036273376927147392,2036273376927147392,288.1712881044053,26.662900855936748,0.4812021993413797,0.024057047,1.0700699,16582.06644087569,3.719302,4458.3813,15.13827,8662.36405913854,8.864878,977.1555,15.4944515,11389.874898399845,9.097634,1251.9601,14.606598
Gaia DR3 5959649856328414592,5959649856328414592,260.9558394955844,-41.32649448606841,0.43038935366719555,0.021516727,1.0067158,58097.475644816244,12.668793,4585.873,13.776974,16698.655271593398,30.89017,540.58154,14.781838,61658.22089325947,75.07905,821.244,12.772918
Gaia DR3 5675775886978639104,5675775886978639104,139.38607774320639,-22.47850229784835,2.1694507887421537,0.10845872,1.0164316,1910.2984177402661,1.9137882,998.1765,17.484613,436.121573523878,8.596779,50.730812,18.739523,2203.065751385133,11.005398,200.18048,16.390327
Gaia DR3 6733285792645666560,6733285792645666560,277.88667465063213,-36.660422921326884,0.5951654600020313,0.029754482,0.9870958,21928.000432196714,5.724193,3830.7583,14.834869,10246.783845404974,15.6287565,655.63654,15.312074,16745.61900131847,15.977174,1048.0964,14.188143
Gaia DR3 426308321982959872,426308321982959872,17.333830356411564,60.05439503816181,0.4280704009296983,0.021400793,1.0952557,28626.250054146716,4.5570245,6281.7856,14.545456,12430.275704595962,12.590067,987.30817,15.102341,23270.090560518125,13.239503,1757.6257,13.8309
Gaia DR3 6246519762937304832,6246519762937304832,239.12760942916242,-21.628787484637282,1.223424425189381,0.06116342,1.0672455,3998.879883539184,2.1418238,1867.0443,16.682522,1450.8165687161102,9.793692,148.13786,17.434511,3677.17300185756,8.906598,412.85944,15.83411
